block,code,msg_type,sender,pool_id,denom_in,amount_in,denom_out,amount_out
4709752,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18hkpeqj7jlrz7f65ypmwc36tsequ5285ynek3m,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,3776016,gamm/pool/619,107465102169520907
4709752,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15vkue4vp92p3su3hzdf55jzfgmxvsduvkxzcuj,463,uosmo,12393792,gamm/pool/463,570670173170733894
4709752,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,50166,gamm/pool/611,1095719899346941
4709756,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1wd486z6rw7dj9c4sc99wnpg0zhyua9y6pdr6tw,618,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,1578892,gamm/pool/618,32761931534068802
4709757,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1hq36tl6sfwlwehxs2k5zn8ryxmvm4a479ex7qg,648,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,93340758029587565,gamm/pool/648,14888854098844731506
4709757,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo14uk9dwujeplqxf9ee7tjk3atca9pkp3e0g5cpf,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,100512898,gamm/pool/604,244910681842383
4709758,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18hkpeqj7jlrz7f65ypmwc36tsequ5285ynek3m,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,2401712735,gamm/pool/605,217268521398664843222
4709760,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,648,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,36179504743107020,gamm/pool/648,5771019647456785543
4709761,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,625,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,34287,gamm/pool/625,135013544359463526
4709762,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo178gvdangvdtw5stkzyg6fc5wpqpnv05h04j5lw,584,uosmo,412285,gamm/pool/584,21133447065364044
4709763,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo17npvp9a396qnqztsj2ns5y35sxx2l7kzrm72ay,704,uosmo,52125806,gamm/pool/704,2133704267248939108
4709764,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1qlcduzs5kar3pzngtl9szluc5znx3jjk6dqldv,722,uosmo,60000000,gamm/pool/722,157028894358818393662
4709766,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,602,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,18164,gamm/pool/602,20294513419
4709766,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jlhvjgat0f3g8s44x8ggakar5jcfv9tlxt9uyu,678,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5000000,gamm/pool/678,486950343831130752
4709767,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13y20tlnk2yjh6v8crz0gjn5qygv8nzzukrj5tg,678,uosmo,7500000,gamm/pool/678,845752823458856264
4709767,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1hq36tl6sfwlwehxs2k5zn8ryxmvm4a479ex7qg,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,162430359,gamm/pool/662,643041354584324
4709771,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,4230206,gamm/pool/604,10306586467909
4709773,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo164zttnpu52tkjjcmq42ts0nfu0872wfm5ahyld,1,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4069364,gamm/pool/1,150318205562789645462
4709775,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1hq36tl6sfwlwehxs2k5zn8ryxmvm4a479ex7qg,674,uosmo,155582,gamm/pool/674,28197390345063204
4709777,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,604,uosmo,2799631,gamm/pool/604,242067381585530
4709777,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16es0x30h7hwm369adp5vy7prmzl75l6qdkfwsc,712,uosmo,27813986,gamm/pool/712,1901147529156978681
4709778,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,649,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,1,gamm/pool/649,3826697697467698
4709780,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1keln09c6pzu26lhmytp9wgyjmrtq0w669gwvpk,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,32386563,gamm/pool/719,513037084930191237183
4709781,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,38019527,gamm/pool/604,92632509605029
4709783,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,13315634,gamm/pool/662,52714988055779
4709783,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo153g2kjjegzxpsh5glwh3emqaq30qtvjtwsan3h,704,uosmo,3096464,gamm/pool/704,126749535699283656
4709786,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,486614,gamm/pool/601,3281527661392950
4709786,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo164zttnpu52tkjjcmq42ts0nfu0872wfm5ahyld,9,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,20282135853,gamm/pool/9,11862842025465034992578
4709788,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo167gqt2qjjp4uc5c88dyfl2a0zncqnsv8xunrhr,716,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,496828880000000075397,gamm/pool/716,753375749658751209
4709790,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15hxq8y8w6hwpjxxzqk63uh97258jv2xdtdsrtk,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,13500000000000000000,gamm/pool/722,61405164177035370360
4709790,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,701,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,13151632,gamm/pool/701,42807532076544971
4709790,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,581895019,gamm/pool/662,2303676625501465
4709791,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,653,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,800,gamm/pool/653,18617761821884760
4709795,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1mfk3gkd6y5hg92382vj8mfnff5cuypyhd9c0s6,678,uosmo,2623640,gamm/pool/678,295745899334427582
4709795,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,606,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,1203630362,gamm/pool/606,70396264948112153229
4709800,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo164zttnpu52tkjjcmq42ts0nfu0872wfm5ahyld,9,uosmo,276525,gamm/pool/9,103450944221159635858
4709800,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1dxh7d7fuvjy43e0557mx6wwe4luyc0s2z0jfec,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,3755,gamm/pool/719,59480449424295347
4709801,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo143g0gajdapt4qe4t8d8a937t7gwrrxlyjz8ngw,674,uosmo,4300000,gamm/pool/674,779323575325670347
4709802,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16d48nvm28jk8q5q4c9gsja9v85le2uk0qscj6z,704,uosmo,20815196,gamm/pool/704,852040306125016542
4709802,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5455010,gamm/pool/619,155249070086411359
4709808,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,649,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,2,gamm/pool/649,7653393246229585
4709808,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16ephlhnsf04f76hcfsawxq5s2zqpmsdctxlrd2,1,uosmo,4200640,gamm/pool/1,19763950434099215480
4709808,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,59583,gamm/pool/601,401807440201807
4709810,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15vtjqq8g0203vhxesh4mf2tgtmz8f4sesxvzn9,678,uosmo,10660000,gamm/pool/678,1201636567678951480
4709811,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1kr5lmzyjhrpfnzatuacanl27uk8w3sz58l4a6y,463,uosmo,12395857,gamm/pool/463,570740365975293341
4709814,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,601,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,111927,gamm/pool/601,754797522342757
4709815,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,285740,gamm/pool/604,696205812570
4709815,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1j8mtvjx92v665fzmuhpg75svrkyqr85wvajs77,712,uosmo,2321319,gamm/pool/712,158648786536537359
4709816,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1yas4uf89c3v33gun2xd44paau3cfvwarwfsuj0,704,uosmo,5000000,gamm/pool/704,204667613358994573
4709817,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1xcupz4jmzgc63flzhkqtzncnjfjjgktzzjlksh,722,uosmo,10000,gamm/pool/722,26276374523905849
4709821,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,553,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,1155170243,gamm/pool/553,4703951483942794607132083
4709823,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1f0kly35r2x8gevkhm9j9y5vmn893cvzyl7zspg,712,uosmo,57703484,gamm/pool/712,3943687139462721206
4709823,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,199537111,gamm/pool/605,18050889477163531357
4709823,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1lvtuxshezha4kyry3gv52yxf54nz0qn9mm2jf8,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,10359767582,gamm/pool/662,41014082747799898
4709829,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19gw98v7q5rvyxxcrmx66jc30we0nkgmfcl9tu8,605,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,388933058,gamm/pool/605,35184368009778403932
4709830,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,621,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,9428303,gamm/pool/621,780028895975611
4709831,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo19welltd605dwtal3ktfu3ag07z2ff7pz8m5ypu,722,uosmo,10000,gamm/pool/722,26292568709100760
4709834,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pquw8s67qykzx9swmhkgzrtaxke00ak20wckrk,704,uosmo,11000000,gamm/pool/704,450271378369452099
4709835,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1wu09ucy85vmn8hy8ps9pxqg8wxmr8508u6lpt6,674,uosmo,7628175,gamm/pool/674,1382510497415587041
4709837,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,648,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,73145645581851222,gamm/pool/648,11667490663376536325
4709841,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,722,uosmo,1000000,gamm/pool/722,2628774094605636198
4709843,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,238349251,gamm/pool/662,943616251438731
4709844,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1yq70sf8cp2pqvazl530ljl656ejfx84jwl9qnh,722,uosmo,10000,gamm/pool/722,26294102315157629
4709845,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1m8sxn5fnn74ftw2npw5d2fu4gxlha64ttur36x,712,uosmo,38754,gamm/pool/712,2648591774828612
4709846,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pquw8s67qykzx9swmhkgzrtaxke00ak20wckrk,690,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,40000000,gamm/pool/690,12917784594454134136
4709852,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1zv0nu0xkxvwykafdmf6hnyzw8jcwtg5rtz7tgh,674,uosmo,162143,gamm/pool/674,29386348823833268
4709854,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,722,uosmo,2170177,gamm/pool/722,5711210345883185323
4709856,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1e3xp7ax42jl3nnsdu2455q9xy9kpzf700cjwzp,1,uosmo,6428889,gamm/pool/1,30247098852410029621
4709857,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1qrahvxc6qle6dkg0jxf5uc77el7x07yfrqqtcc,722,uosmo,10000,gamm/pool/722,26368263136786899
4709869,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo17qkz6f8lu797vr2qczdnxgr2rzt35nmgja27dt,722,uosmo,10000,gamm/pool/722,26378827822503012
4709870,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1x8mxld49uqfn7rdg56m5zuwxkwpfv2lvah44qw,463,uosmo,12394380,gamm/pool/463,570661252730221112
4709870,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo10e9hcl2lmnyphehj7klewlqn4ap9x84gv8n4kg,619,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,359892070,gamm/pool/619,10242332569577880186
4709871,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1vv8cx3t0224c95lgnv9ths7j2g5wt052zz0v6g,678,uosmo,1397314,gamm/pool/678,157508120574125622
4709872,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,701,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,24000000,gamm/pool/701,78118095837954131
4709878,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jztjx6f4zml0t23gzf544a9s7ejjqr0dj7n34h,712,uosmo,2021023,gamm/pool/712,138082733912328748
4709879,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,716,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,2100000000000000000,gamm/pool/716,3184382180170355
4709881,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo103thhs9hp6892pvd4cj4ed8czpc34u4c925uce,722,uosmo,10000,gamm/pool/722,26378563304780659
4709882,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,716,ibc/AA1C80225BCA7B32ED1FC6ABF8B8E899BEB48ECDB4B417FD69873C6D715F97E7,65460,gamm/pool/716,3556407163454331
4709887,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1e3xp7ax42jl3nnsdu2455q9xy9kpzf700cjwzp,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,432165974,gamm/pool/611,9436962493674910346
4709887,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jztjx6f4zml0t23gzf544a9s7ejjqr0dj7n34h,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1829832,gamm/pool/611,39956823127081945
4709893,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1aeg3422fcfn7zyr7889h6w42tqp07kpmfkl7r3,712,uosmo,173244,gamm/pool/712,11834826558496128
4709893,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1pvpjspw26ke7jtzu5czvl0jk7pjrslsy9vjzhu,722,uosmo,10000,gamm/pool/722,26418363919044111
4709895,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,604,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1046842,gamm/pool/604,2551064476862
4709898,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,716,ibc/AA1C80225BCA7B32ED1FC6ABF8B8E899BEB48ECDB4B417FD69873C6D715F97E7,2338,gamm/pool/716,127021902993849
4709905,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1qpwmwq0x4f3zhfam27a6fpsh08dv4yk60wcp9z,722,uosmo,10000,gamm/pool/722,26482219226709006
4709909,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1nftr70d5ak6p2lg6fx9ghevkvwyc7ruzhax53k,678,uosmo,16941689,gamm/pool/678,1909621179610457808
4709917,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1udquyymnjgdsllvkl5sahqdarr26fg5ayd733y,722,uosmo,10000,gamm/pool/722,26488657361343619
4709918,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ztf98y3uenpj2hd6675ekc4ghmvrf7gedrv922,712,uosmo,407595894,gamm/pool/712,27843496633594895513
4709919,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jnmxueqq4h40eev8a24gu4x2tc8ug7t3a6lej7,678,uosmo,9649952,gamm/pool/678,1087744449864990929
4709920,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1musw957g39rrjxaymemxur2dyyxhmmzplheklk,561,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,143442635830,gamm/pool/561,213462158200501565246
4709921,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo12v53xatpptnu6dl5g4ppwrqx9acgnn5gxhgefs,701,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,23665467,gamm/pool/701,77029186584069923
4709924,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1exw2am3hz7deqe35tjyuua2y87arqzcvy36k8k,611,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,49254444,gamm/pool/611,1075617552170240426
4709926,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1x6tw4glku3akevllsayxu4r4qeu9utcpun8xuc,722,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,750000000000000000,gamm/pool/722,3373776472413916000
4709926,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo16x6f433p2y68akqwu3waurstm09vddxccttgsg,629,uosmo,474230,gamm/pool/629,344466284723298
4709929,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo15p88h7v8ewy0sausluh27r7pdl6wtns5slfrhp,463,uosmo,12394955,gamm/pool/463,570635940477559112
4709930,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ltxsntzp052hla9atmxg2u56pfjch6c3cjxlfr,722,uosmo,10000,gamm/pool/722,26492408985362457
4709932,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1t5zgnfz0jrvflywjmgs95rey3un57n423uazz4,678,uosmo,2461500,gamm/pool/678,277523147369239752
4709935,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1h9pzv3plm7wcqwpkuyl6wx7vqy7rmnur6cz5p5,712,uosmo,29273550,gamm/pool/712,1999670291606863430
4709935,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1jyrnxj8t97mryfywwt2mvaekdm0geycvc4nxkk,662,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,592617981,gamm/pool/662,2346151629704068
4709946,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1uuyjh8gs3e3srjltu45trz4zye2n6x63l0hrkj,722,uosmo,10000,gamm/pool/722,26344946099788863
4709949,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1exw2am3hz7deqe35tjyuua2y87arqzcvy36k8k,712,uosmo,4439168,gamm/pool/712,303236513336888578
4709951,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo17ejnh38yrylffpyd06dnc0nm5nf9wh3qhkf4tw,1,uosmo,11000000,gamm/pool/1,51748623836419277557
4709952,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18usn4rp8ascq7cwv4ncz5kvr33tnxuqhhjxd0n,674,uosmo,1098186,gamm/pool/674,199032166062006685
4709952,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1u7ecwlufuledfdvwdzf4zvrw2nqe5rzu36wtnv,2,uion,178934,gamm/pool/2,58211671140820939615079
4709955,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1n0cdlkjxn6q8v0nqspc20nnmpqmsaell3wuu5e,712,uosmo,7109792,gamm/pool/712,485664680001231229
4709956,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1ynpz4z4slllnzz7j5e93w2hxlksg3nya7xmqk6,678,uosmo,2444451,gamm/pool/678,275604778664841703
4709956,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1r87swr5dpslnlls3v0689pq8ljscnyx37znnt7,678,uosmo,99000000,gamm/pool/678,11161942118799477088
4709958,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1vtmurykek3wphdd25smuus8c8khj2sche36ckx,712,uosmo,1308267,gamm/pool/712,89366716504430591
4709958,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo1thqya458leus23hy709zwfa2r74l0w43nx2pz0,722,uosmo,10000,gamm/pool/722,26360473040043908
4709967,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo13gfc7vp64lr8kcsyjpafskscuzeat49rtyc2mr,719,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,132732,gamm/pool/719,2102472573216074851
4709968,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo18vypcsuef67cp0yxteerpfufeykwea4q5zqw4z,481,uosmo,4071272,gamm/pool/481,12360391405560104
4709969,0,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,osmo143n3vrwyyha92p3spxe80wqwplec3p3mvl0s5t,674,uosmo,1400485,gamm/pool/674,253819021949353208
