block,sender,pool_id,msg_type,original_shares,new_total_shares,denom_1,pool_original_amount_1,pool_adjustment_amount_1,denom_2,pool_original_amount_2,pool_adjustment_amount_2
4707646,osmo1eah7djz8ryuqdryemmxglukupyhzkqptezzat6,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968454212751841997797730,2968455021247537764806817,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14933344657175,14933344657175,uosmo,13405574561537,13405581845030
4707652,osmo1r836dhm0v2jfwemnruu33yrnngux4n60w4gsua,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542431970697848322582,592542886794145164735258,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16355648114,16355648114,uosmo,4371741387956,4371748096058
4707653,osmo189cmht765327dcz8nahu2x5ffmr0mt70a6jkhs,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737671341594533740131023,1737680000439848395186528,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,185450536212743313220736,185450536212743313220736,uosmo,341733984075,341737392604
4707653,osmo1pl60dp0rp6gjehe3fmtczxcyv4c9ufxlj3qsfl,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542886794145164735258,592542890051424910600770,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16355648114,16355648114,uosmo,4371748096058,4371748144099
4707654,osmo1kxldgfz4ave9u2xqkkcgx4vpvpfp5vpyknakv2,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542890051424910600770,592542938186474432410662,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16355648114,16355650770,uosmo,4371748144099,4371748144099
4707657,osmo1l372a7lvjq9jy8hdpg0n3srl60f9we3qvzczpd,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542938186474432410662,592542989850237673185141,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16355650770,16355650770,uosmo,4371748144099,4371748906078
4707659,osmo1cj3930jpt3eg0p3pen7jszq9avur56y6gmt9wn,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542989850237673185141,592543989933395989743316,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16355650770,16355650770,uosmo,4371748906078,4371763656127
4707659,osmo1sj4cvxylw858myduumtvfdxnqvgq6xu7cfl8zg,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587834263813187289279387,392587835443841046494355407,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5330133629773,5330133629773,uosmo,41512978441678,41512978691801
4707660,osmo13ml8ncuzcecwq5mxpk2n3lef8pckr588s67mtd,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968451777875177121439598,2968455107453866466225545,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14930969435535,14930969435535,uosmo,13407704053846,13407734053846
4707661,osmo1zz3fgakx8az5rvpkn0elme0eqsdmwzxcnlc5a0,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592543989933395989743316,592544939160155000676933,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16355650770,16355650770,uosmo,4371763656127,4371777656127
4707663,osmo1sj4cvxylw858myduumtvfdxnqvgq6xu7cfl8zg,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587835443841046494355407,392587843585026692893282923,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5330124644840,5330124644840,uosmo,41513049057468,41513050783107
4707664,osmo1jtxtcyuhmm5gc43rnhxnp4n2u87j280c5f5xf2,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968455107453866466225545,2968455540299834212711321,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14930964608205,14930964608205,uosmo,13407738366489,13407742266489
4707666,osmo1hcj67a0jfmy3pk4nth37zc2jntw5my53vgkxw6,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348560632530692100494,348560716545838587343,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71579012815095,71579012815095,uosmo,2008484269574,2008485239245
4707666,osmo16sfdm4q4ezj5y4j8l8flt8pws5w80d27hqafyg,584,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,167562035635774333789197,167562254521375348091323,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,1439894593096,1439894593096,uosmo,1635463847488,1635468133013
4707666,osmo1ywkye03t4ggyrpv97xqc27cvxt0rxhvntfdvem,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542740390750959976365,592542877563840891873603,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354218603,16354218603,uosmo,4372161270221,4372163293545
4707666,osmo1xx2jqhfvw2qzy6ta2mxeu9lr2k864puh5czyeh,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348560716545838587343,348560737433473306455,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71579012815095,71579021406684,uosmo,2008485239245,2008485239245
4707666,osmo17qy5dh52emhdxj9jsrggz5e2aq8rcyeff8qkz6,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,446274786698488415498820,446275834615099083674077,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3418089445948159794676,3418089445948159794676,uosmo,5442594116071,5442619707791
4707666,osmo1s9hnn9p5ap80x9374mq38rxua7ruxqxtws4s9l,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968455519626537956345113,2968456908580664567044618,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931024608205,14931024608205,uosmo,13407688878043,13407701392659
4707668,osmo10ka033a6vx803h7hd4mfe3l8ky0txwcqyunzdj,690,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1250446489943874358342256,1250463202774672185058520,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2128854166609,2128854166609,uosmo,160700550344,160704850344
4707672,osmo1pj5nh6el0j9y4khkcnwsjl2qa08rjg2f5rfl9q,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592542657538149490466352,592544134793696578946489,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354205562,16354205562,uosmo,4372166787252,4372188576954
4707672,osmo1sv2ymu68zq2jrrrtcvxph6hwv68cxd3mutvnwt,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,844955911613214998068169,844956476399801083675587,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2643360723716712364139998,2643360723716712364139998,uosmo,2376306145375,2376309312671
4707674,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105672206342321180129567499,105672206342336526804256540,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3439388661366,3439388661367,uosmo,1056500757873,1056500757873
4707674,osmo17sd7mszsl9psxzp5yktgtjm5udjv22ws0kfu3s,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1352406798510098599165142501,1352407458036490701547894246,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1157735877753910,1157735877753910,uosmo,1803625865380,1803627626183
4707675,osmo1lmrk3mzv46lmvszj67awwjpzzqdmye8uqmmvy4,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968456831058078320803109,2968457020755907173207338,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14931735741197,14931735741197,uosmo,13407069202083,13407070911199
4707676,osmo1sdq9u34fc5c4c87c4yk2kwahaq54yyul76htac,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737633142847849325668931,1737653524948114078945768,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,184996110335967025313545,184996110335967025313545,uosmo,342578623143,342586666094
4707677,osmo1lk8shnyphvqd0un4muj54cc97lhq7ptnvj476p,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587355830927798607460247,392587356242136249640815375,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329928326299,5329928326299,uosmo,41514489172163,41514489259324
4707677,osmo17329x9x02qepkaqfx8rpyvn2x0pp5v3f7w3qtt,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592544118141701655514320,592544305804130432811456,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354205562,16354205562,uosmo,4372188576954,4372191345002
4707677,osmo1qee74jx279gpnuwg94x2qdck8khawm8w3j347l,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15567864775130270047243535,15567864798775519592806372,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695294981855,695294983365,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399187868891,399187868891
4707678,osmo1damt355s4kvqtcf4w56p89v5krxlyx5wds89x0,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592544305804130432811456,592544373600060390359079,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354205562,16354205562,uosmo,4372191345002,4372192345002
4707678,osmo1c00gs86v833tz0ax85rd5l57ggqgduwp26fdmf,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,446275834615099083674077,446275835797666419450993,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3418579245948159794676,3418579245948159794676,uosmo,5441841096666,5441841125542
4707680,osmo1hl4xhpchu4a5tc9h95539qe7v2tc7ajaluk298,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592544373600060390359079,592545024440594339651310,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354205562,16354205562,uosmo,4372192345002,4372201945002
4707682,osmo1g659w4l93h7f6ljmcn95m0ygxzq4nq4vfx03qc,619,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,329271849033989492326190,329271849034555597247372,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5811024387870,5811024387890,uosmo,105767036435,105767036435
4707685,osmo1kgkkx7vjs3k7dlfdrxp53wnhu32lgfzpv0nwdr,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519485063036768788681,592519762682789125093878,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354112525,16354112525,uosmo,4372226868427,4372230963213
4707685,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,577,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1912168247296814259508,1912168247301376920496,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,5439902429436,5439902429462,uosmo,392276315858,392276315858
4707685,osmo1cl3swpzudwjpwmswcjldfz8gt2p3zy4wrydfxq,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15567864798775519592806372,15567917271696002462482702,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695294983365,695298334320,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399187868891,399187868891
4707685,osmo1me3hg2l74zn5ag9y879u7re4cp4dxea9h5d45s,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968456941620575892531026,2968456942071233732931612,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14936935214497,14936935219053,uosmo,13402446469601,13402446469601
4707686,osmo1qee74jx279gpnuwg94x2qdck8khawm8w3j347l,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968456942071233732931612,2968456943902121954147706,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14936935204188,14936935204188,uosmo,13402446482871,13402446499361
4707686,osmo1hqxvaq49gtvgm8r9m7xxtyy993f75hhrrpwpw6,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519762682789125093878,592519808279407354529202,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16354089675,16354089675,uosmo,4372237084527,4372237757060
4707686,osmo1damt355s4kvqtcf4w56p89v5krxlyx5wds89x0,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,446275835797666419450993,446275873829433242426989,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3418579245948159794676,3418579245948159794676,uosmo,5441841125542,5441842054204
4707689,osmo1n4ktx2xqfmsg9nnuyz7den2g0x468l2k3y45pv,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,844956476399801083675587,844956488815202919708256,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2643360723716712364139998,2643360723716712364139998,uosmo,2376309312671,2376309382296
4707689,osmo1gd0lgxl3zg9frxukm0hdnnenf8tyk22d583pva,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737647860495225722802794,1737652927575233529472229,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,184951972183646670797822,184951972183646670797822,uosmo,342668710734,342670710734
4707689,osmo1apmwl4yfghpd5vu2r0ysj2rme6uqnw68k0csr2,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587356242136249640815375,392587662895794518680551262,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329894770884,5329894770884,uosmo,41514751791219,41514816791219
4707692,osmo1dqxyc2pzmwrw0v6e8nf9alsz9d42ffq9xq793q,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519699673775827503019,592519828028912521325743,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353963670,16353963670,uosmo,4372271512616,4372273405809
4707692,osmo14w9sjmkuk9fcnz9ctttfswc7t3ne9fd5ek8sux,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519828028912521325743,592519956400508063887749,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353963670,16353963670,uosmo,4372273405809,4372275299245
4707693,osmo1lz3ycjuwma4yv3dfa5ds2xj573qs64ta6uvc2u,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519956400508063887749,592519959790393000093409,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353963670,16353963670,uosmo,4372275299245,4372275349245
4707693,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834454322326145087591814889,834454322361133919211088683,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4608781710104148,4608781710490986,uosmo,188039565266,188039565266
4707695,osmo1rkhkeag9uddcgj0yly333tezq8efu5rhtxxhsp,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519501258226490717939,592519573586418554712040,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353963670,16353963670,uosmo,4372275349245,4372276416068
4707696,osmo1g659w4l93h7f6ljmcn95m0ygxzq4nq4vfx03qc,690,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1250463202774672185058520,1250463364145652763933691,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2128848988726,2128849538726,uosmo,160705242001,160705242001
4707698,osmo1jh8dac9hehaz7eud4qhcwf98ddleqhsn4vm5tr,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105672200466630896382331958,105672273886549664376212907,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3439392708969,3439392708969,uosmo,1056499517032,1056500986590
4707701,osmo1xx2jqhfvw2qzy6ta2mxeu9lr2k864puh5czyeh,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737651507132386000894088,1737656575746131677567438,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,185004065411952054002998,185004065411952054002998,uosmo,342574488913,342576488913
4707702,osmo1t8e8h0tfh2xrwsdhcf942cdm9yutjzvcgka7tj,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2968456943902121954147706,2969273176250346933274265,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14948089528542,14948089528542,uosmo,13392539431558,13399886431558
4707702,osmo14gpkd030ru3xw6xykp7nl4dljckzrs0mtkw7xh,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519573586418554712040,592519652484923616747522,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353929847,16353929847,uosmo,4372285477134,4372286640870
4707705,osmo1damt355s4kvqtcf4w56p89v5krxlyx5wds89x0,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737656575746131677567438,1737659109835651245506874,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,184993059577087669021871,184993059577087669021871,uosmo,342596910763,342597910763
4707708,osmo1axna7qzlm5mfxqrt82k4ukq3ekd4trz70z7jzq,10,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,853998296428498895052963701,854004990062284780539154764,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,120562821126,120564713914,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,603482820566863,603482820566863
4707708,osmo1me8923arytjjtketusxcslvcz66fwyzlle6w96,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1737659109835651245506874,1737666894246926334194014,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,184991026757255801416979,184991026757255801416979,uosmo,342601683060,342604754954
4707710,osmo18l3seqwe8kmlgpj8twdcz59ydj9zujl75z89km,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592518636118795897609739,592518637545662131765272,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353896613,16353896613,uosmo,4372295544344,4372295565390
4707710,osmo1lz3ycjuwma4yv3dfa5ds2xj573qs64ta6uvc2u,719,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,15567910612491769847304330,15567912339329233492620069,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,695298304551,695298414828,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,399187908891,399187908891
4707711,osmo1damt355s4kvqtcf4w56p89v5krxlyx5wds89x0,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592518637545662131765272,592518682150021184294391,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353896613,16353896613,uosmo,4372295565390,4372296223295
4707713,osmo1kyqydg0tmq9ll9yya9vmncyl623mkgx4jq52v0,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587651750053139761512700,392587654622578548332209185,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5329786262291,5329786262291,uosmo,41515667184486,41515667793375
4707716,osmo1yy5c7ymzdgd97sjsuum8qrapyk427l95cwmz2g,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592518682150021184294391,592518697743461059731271,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353896613,16353896613,uosmo,4372296223295,4372296453295
4707716,osmo19465vhwp242pchpysajlc4gfxyqe24lsr6dc7e,497,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1402464531207859745239778,1402477078941898227338466,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1341297318408,1341297318408,uosmo,4237610973688,4237686914711
4707716,osmo1eqhexdtptfsgyz0m9efg8s8v5vcmsknxsya78u,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592518697743461059731271,592519382428697216661555,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353896613,16353896613,uosmo,4372296453295,4372306552266
4707718,osmo1gmau0g4w90uesr74g47rl6acy0yylmfyr6v0r2,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2969271845024551443964674,2969272171297448165367453,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14947292651703,14947292651703,uosmo,13400597172402,13400600109648
4707721,osmo1hlle93zsm0etxltmp3p03htlf3ew46e3gh55uy,611,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1075309816516181980355389,1075309886229865501016433,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88807650147,88807650147,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24601643960614,24601647155317
4707721,osmo1dfs0tk7s592sec09kgg5xwdlsy0rxlv59wqv4d,629,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,611990253762702701462,611990716431230109137,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,53103986537378802165810213,53103986537378802165810213,uosmo,414652654845,414653282330
4707722,osmo1damt355s4kvqtcf4w56p89v5krxlyx5wds89x0,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519177837362244975724,592519209464941756207012,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353889148,16353889148,uosmo,4372308552266,4372309018767
4707727,osmo19usnw0rhlx46tlw2pmrra0haff984pdrk32jsv,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587654622578548332209185,392587656556972595836435013,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5330220382974,5330220382974,uosmo,41512285424853,41512285834853
4707727,osmo1tryhq2nfnx2az6ngf2a4re5gtn7760tr5cq73r,10,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,854004990062284780539154764,854005069871182902422055593,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,120564713914,120564736482,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,603482820566863,603482820566863
4707728,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44197751944482460259180,44197751945027754548798,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3282898002679,3282898002760,uosmo,941571872467,941571872467
4707728,osmo1smaktds9syr4kl5wav9zqsjy2f5p7293x7fwt0,641,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22140251116245859349418297,22140253884601511192017146,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,13109193139899,13109196421363,uosmo,351433151533,351433151533
4707728,osmo15dkjtlnvzxguv9tcfnug964374tysed4c4hk5r,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2969272129366235441658751,2969272640226147920838254,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14944644183033,14944644183033,uosmo,13402962779650,13402967379650
4707732,osmo1lfz9pq3yrtfwswp8dq0ztxyltscftkqrftpd22,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392587649722169691662135489,392587703481871825299060712,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5330228142081,5330228142081,uosmo,41512225448573,41512236843067
4707732,osmo1lkv8dlfymhd7n92t7khxc7zy9wcqtfwqz4k6kh,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,592519207346456915570215,592519494212697596998361,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16353885789,16353885789,uosmo,4372309918767,4372314149992
4707732,osmo1ncesahjuytjel7ffpkk2dnhg30ufpaptrn0nwz,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348560319385582328142,348560458857018196460,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71578615813024,71578673180597,uosmo,2008496730303,2008496730303
4707733,osmo1lqye6dr8yya4rzlzwp5gl2snwcaqaf30hx780t,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105672248967996922996285746,105672260427879613282240686,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3439395945803,3439396692536,uosmo,1056499994301,1056499994301
