block,sender,pool_id,msg_type,original_shares,share_adjustment,new_total_shares,was_exit_clean,sender_original_amount_1,sender_original_amount_2,pool_denom_1,pool_original_amount_1,pool_adjustment_amount_1,pool_denom_2,pool_original_amount_2,pool_adjustment_amount_2
4710572,osmo1ah8a8pkver7nhhyqpr8xkycdw5tnnu402n8sac,678,/osmosis.gamm.v1beta1.MsgExitPool,2970845348288904055085818,4435198256169623214,2970840913090647885462604,1,22896843,19517542,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14788539246033,22077925,uosmo,13556548375712,20238677
4710576,osmo1ah8a8pkver7nhhyqpr8xkycdw5tnnu402n8sac,678,/osmosis.gamm.v1beta1.MsgExitPool,2970840913090647885462604,4435198256169623214,2970836477892391715839390,1,22896719,19517647,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14788434182855,22077802,uosmo,13556599016796,20238782
4710588,osmo169dyuflks6lwevmr0vm4nzff5ec4nxk57hpgzc,561,/osmosis.gamm.v1beta1.MsgExitPool,1700259445247312281008891,332519061385632832736,1699926926185926648176155,1,125175180094,5089997,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,640065213679937,125177298484,uosmo,26026575516,5090006
4710601,osmo1grlzew508av793wwec4gnzvel5l7we3tnt0gw3,1,/osmosis.gamm.v1beta1.MsgExitPool,392260978721782426350877810,1274294623977442438239,392259704427158448908439571,1,17191192,135602043,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5354733747877,17395328,uosmo,41256367601078,134024973
4710603,osmo14pwe87zgx7geymn3kdj5hgr3mnw8yf8d8n80vs,631,/osmosis.gamm.v1beta1.MsgExitPool,1823324843295770075455455,1758448573813826362648,1821566394721956249092807,1,4828878,64958567,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,5016610527,4838112,uosmo,67484291107,65083112
4710613,osmo1jcc2uk743n3z6p9q2qf0ap77gfn8zfu8cztpu3,690,/osmosis.gamm.v1beta1.MsgExitPool,1200998189960005767891284,26055487012424875350,1200972134472993343015934,1,40321550,3433709,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2005263070813,43503900,uosmo,170694217002,3703187
4710618,osmo14pwe87zgx7geymn3kdj5hgr3mnw8yf8d8n80vs,561,/osmosis.gamm.v1beta1.MsgExitPool,1699926926185926648176155,181130083851453855,1699926745055842796722300,1,67489636,2801,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,633408926378131,67490790,uosmo,26290701683,2801
4710632,osmo1vesuj4a0f7zfyngnq9pqjqta3gy9r5j45yz5rs,1,/osmosis.gamm.v1beta1.MsgExitPool,392259554033360740880078531,4927451899572506321840,392254626581461168373756691,1,66473465,524358984,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5354593671463,67262868,uosmo,41257204792944,518261161
4710636,osmo1vesuj4a0f7zfyngnq9pqjqta3gy9r5j45yz5rs,560,/osmosis.gamm.v1beta1.MsgExitPool,286692558326950467488484,15025455013592550360,286677532871936874938124,1,1985693787,15626275,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37873423674779,1984932664,uosmo,298273062918,15632385
4710637,osmo1xzllmxl5hl7fpsle777tm7kn9kap9y609j428g,678,/osmosis.gamm.v1beta1.MsgExitPool,2970836477892391715839390,70479363094832197585,2970765998529296883641805,1,363786161,310207822,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14785631623200,350770534,uosmo,13558958511354,321669256
4710671,osmo1wcmq5uc676lzleph9j68vwc28u33plw5grs69l,560,/osmosis.gamm.v1beta1.MsgExitPool,286677532871936874938124,130068231054249402713,286547464640882625535411,1,17186739350,135288722,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37865998023218,17180151268,uosmo,298300337848,135341604
4710681,osmo1wcmq5uc676lzleph9j68vwc28u33plw5grs69l,604,/osmosis.gamm.v1beta1.MsgExitPool,348449306277871125497,30709926667770243,348418596351203355254,1,6286394792,177500321,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71338066350202,6287246801,uosmo,2014276458071,177524481
4710687,osmo1wcmq5uc676lzleph9j68vwc28u33plw5grs69l,627,/osmosis.gamm.v1beta1.MsgExitPool,321012184546529757819927,39359544227004744309,320972825002302753075618,1,84566068,36419332,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,689711719130,84566070,uosmo,297032143684,36419333
4710714,osmo1cxyl02m4r5jqs78qjagpujqqvx5ykflfvyqz5r,497,/osmosis.gamm.v1beta1.MsgExitPool,1399107995656484103140328,51341157546388827927,1399056654498937714312401,1,48506964,157008522,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1322261315990,48521219,uosmo,4279739230098,157047752
4710726,osmo1kvh8vw857jkj7quzauq7a87g2gst4h9dccyql7,690,/osmosis.gamm.v1beta1.MsgExitPool,1200898171781871917455643,52562701807094556899,1200845609080064822898744,1,81365607,6924319,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2005944136777,87799153,uosmo,170628954741,7468342
4710728,osmo1rjn0rnxjhd7hvacvwk8gu65sgwfnph7sl28ptv,1,/osmosis.gamm.v1beta1.MsgExitPool,392254302532429774431243339,26477407015013369104714,392227825125414761062138625,1,357440266,2815651338,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5358223173143,361683364,uosmo,41227685913213,2782894191
4710801,osmo14772ccxqqxgrcaw3jml39z4d28f0fscchnr7va,553,/osmosis.gamm.v1beta1.MsgExitPool,289063567916029894407048342970758,58776391201370672262768771434,289004791524828523734785574199324,1,7195479207267,15726423,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,35422942078629827,7202681113110,uosmo,77420302367,15742163
4710817,osmo1w83rmdhrqudkj5qgs0c8lea6ypacp55360j77e,498,/osmosis.gamm.v1beta1.MsgExitPool,484334149137308415345876,13771391116487307104,484320377746191928038772,1,6083090,14836670,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,213955374822,6083533,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,521765823095,14835710
4710851,osmo1he0f64czkyhs2fhlp585sfpac6vg89xrvzswre,553,/osmosis.gamm.v1beta1.MsgExitPool,289004791524828523734785574199324,1153694522304257075347140890,289003637830306219477710227058434,1,141265448123,308624,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,35422934876723984,141406810992,uosmo,77388868416,308932
4710874,osmo1fkhgf745spwsjxt3j3vd59pwhrt3cank30e3l9,704,/osmosis.gamm.v1beta1.MsgExitPool,445963495855810195588540,18190537853912063838,445945305317956283524702,1,140287656367244971,219909032,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3448183733954606066448,140648993297929616,uosmo,5398265520507,220191460
4710966,osmo1wu2rp75wqnh82wu3peh9ftqv36e030vj8lfq9d,9,/osmosis.gamm.v1beta1.MsgExitPool,1350723461397265885944055239,1107888986421239481334,1350722353508279464704573905,1,960126009,1457376,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1173322392007627,962381266,uosmo,1778067667922,1458404
4710966,osmo1u4ejhe4ak6gdx3ecl24vslc79wyu9zw98jqdf5,641,/osmosis.gamm.v1beta1.MsgExitPool,22111224571114863379378912,528612433220550897020,22110695958681642828481892,1,317510708,8261276,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,13298051462958,317916147,uosmo,345971963025,8271142
4710971,osmo1u4ejhe4ak6gdx3ecl24vslc79wyu9zw98jqdf5,560,/osmosis.gamm.v1beta1.MsgExitPool,286547464640882625535411,6515246776833485450,286540949394105792049961,1,861837278,6769459,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37889988115342,861506917,uosmo,297844573823,6772109
4710995,osmo1ayr66pd4strevwduwc4dprdzn4dr4a6g6huylq,690,/osmosis.gamm.v1beta1.MsgExitPool,1200845609080064822898744,293787545548276645,1200845315292519274622099,1,454638,38713,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2005207687922,490575,uosmo,170677074401,41756
4711024,osmo1vm8fsl3srta40w82fsanu87cfed6jg2xcj0nk0,561,/osmosis.gamm.v1beta1.MsgExitPool,1699926745055842796722300,12492862456241121590,1699914252193386555600710,1,4610914980,195298,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,626925356314952,4607311620,uosmo,26594871471,195447
4711026,osmo1s9destfexk24cj95hqrs7fa6rxsc02hu5fclmp,561,/osmosis.gamm.v1beta1.MsgExitPool,1699914252193386555600710,2211073771508949140271,1697703178421877606460439,1,816071833869,34565245,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,627058392626396,815613118927,uosmo,26588856425,34584052
4711054,osmo19lzth5nagypjt879rf2spz3canv390ytzs98z7,561,/osmosis.gamm.v1beta1.MsgExitPool,1697703178421877606460439,27076089813917011900,1697676102332063689448539,1,9670512019,437456,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,606000446934062,9664894745,uosmo,27443491160,437686
4711060,osmo19lzth5nagypjt879rf2spz3canv390ytzs98z7,560,/osmosis.gamm.v1beta1.MsgExitPool,286540949394105792049961,147061857867612038166,286393887536238180011795,1,19499500278,152439538,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37979021193966,19492032215,uosmo,297135780624,152499459
4711061,osmo1l33nmyxr5tkwc6hmp259zgk5c58j2zyjj8xn73,678,/osmosis.gamm.v1beta1.MsgExitPool,2970761180963927885840679,45796379327633566092,2970715384584600252274587,1,236157540,201770806,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14619819688038,225374834,uosmo,13701046357614,211211295
4711080,osmo1dnc4p8lt26nsm0ff57gr74mxlmkh4w5thkkaf5,674,/osmosis.gamm.v1beta1.MsgExitPool,844056354423277974020379,5511637441214249801,844050842785836759770578,1,17701589508109061343,15097134,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2681436049442836884343703,17509616803286726656,uosmo,2338814609960,15272319
4711087,osmo1ea6yv55jzerkeqqz9c36t6wyklh8qpqs0da0n6,712,/osmosis.gamm.v1beta1.MsgExitPool,561924467579839468688703,1502658145775256820,561922964921693693431883,1,40880,10838536,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16700253573,44658,uosmo,4430260008577,11847083
4711151,osmo1m4v7zwadpadahzqfszz3kflg55f7ap2l6sz3e6,482,/osmosis.gamm.v1beta1.MsgExitPool,236680933296366140131,338951379982288391,236341981916383851740,1,72303585,662915083,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,50520162589,72350056,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,463379061854,663606359
4711167,osmo1v5gwad9wxv6vpvj4048x9r6awgmakw2ch4jx50,1,/osmosis.gamm.v1beta1.MsgExitPool,392226579528443477633604106,6679228769868587290190,392219900299673609046313916,1,89911432,712316671,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5363075850538,91327850,uosmo,41184422531781,701329777
4711344,osmo1kc3w9t405yz26s968sks9ny3l4rlke4kksav5h,498,/osmosis.gamm.v1beta1.MsgExitPool,484320303344354606605605,4905320488297619207,484315398023866308986398,1,2160881,5299462,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,213367444894,2161040,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,523201813896,5299122
4711389,osmo1m4lknc9fmeduypt78fj7adyseauxz2qwyzuder,560,/osmosis.gamm.v1beta1.MsgExitPool,286393887536238180011795,745339813103792149,286393142196425076219646,1,98854128,772389,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37969764494937,98816275,uosmo,296904185245,772692
4711409,osmo1hdqytyujf0fshlapudv7j6fp4ewtge6ckvczjm,497,/osmosis.gamm.v1beta1.MsgExitPool,1399084479054610276425891,82049900678253351623,1399002429153932023074268,1,77580630,250730173,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1323266310359,77603512,uosmo,4276428925965,250792982
4711413,osmo1hdqytyujf0fshlapudv7j6fp4ewtge6ckvczjm,625,/osmosis.gamm.v1beta1.MsgExitPool,66264600006128676394454202,15846889642545820993331,66248753116486130573460871,1,2008378615,21793774,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,8402063934281,2009316889,uosmo,91174483099,21803979
4711450,osmo1vemmttg4c0lsqwsdhrjc24ktaahfnh9h0ckjs4,498,/osmosis.gamm.v1beta1.MsgExitPool,484315398023866308986398,12433544661278352600,484302964479205030633798,1,5479078,13428006,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,213438487890,5479480,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,523018392508,13427143
4711547,osmo1v4eun5x95rnsa70wz6m3lhyrwz4y49jf0stpev,631,/osmosis.gamm.v1beta1.MsgExitPool,1821526328486035338771640,31928120433889787187,1821494400365601448984453,1,87225,1204124,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,4985977378,87395,uosmo,68832759855,1206515
4711559,osmo1hykm6nc7mkz6kn8j0sfkkjgcjgn8mytk4xaa0k,481,/osmosis.gamm.v1beta1.MsgExitPool,2837835737994050542150,475982161701971348,2837359755832348570802,1,89593180,77954129,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,534162902555,89593632,uosmo,464769834744,77954529
4711560,osmo13f0eg9yxkckz45fw0dsaxzejpldld6vpmmp7j7,1,/osmosis.gamm.v1beta1.MsgExitPool,392218147463785352875825148,416469854069166495047,392217730993931283709330101,1,5616434,44334274,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5372629751552,5704831,uosmo,41107673455849,43649450
4711562,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,574,/osmosis.gamm.v1beta1.MsgExitPool,6896375695009916627706,3281038941633029408,6893094656068283598298,1,3580725,1943496775,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7527437272,3581274,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4084390829170,1943201176
4711569,osmo13f0eg9yxkckz45fw0dsaxzejpldld6vpmmp7j7,9,/osmosis.gamm.v1beta1.MsgExitPool,1350726462587527961266392271,262624729865935068310130,1350463837857662026198082141,1,226925183456,346499902,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1169856226931842,227457730406,uosmo,1783381343972,346746774
4711569,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,574,/osmosis.gamm.v1beta1.MsgExitPool,6893094656068283598298,1640519470816514704,6891454136597467083594,1,1790362,971748387,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7523855998,1790637,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4082447627994,971600588
4711575,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,600,/osmosis.gamm.v1beta1.MsgExitPool,70138329662066470296,16861596751775284,70121468065314695012,1,26711836,713566495,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,111311765014,26759891,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,2963343504885,712402240
4711579,osmo13f0eg9yxkckz45fw0dsaxzejpldld6vpmmp7j7,584,/osmosis.gamm.v1beta1.MsgExitPool,167553453781317196541670,12025682678040522930,167541428098639156018740,1,104119793,116498376,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,1459178337624,104728462,uosmo,1613791041848,115825359
4711580,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,606,/osmosis.gamm.v1beta1.MsgExitPool,378055027115771036869752372,30847591458274630157603,378024179524312762239594769,1,1369754,263978971856,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,16790860422,1370058,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,3234879421732915,263951625189
4711586,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,648,/osmosis.gamm.v1beta1.MsgExitPool,293163617352005246265742277,28520130403928408775925,293135097221601317856966352,1,89315839832433563921,16600550,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,918139319231507580573887,89320268831365414912,uosmo,170648778018,16601396
4711586,osmo13f0eg9yxkckz45fw0dsaxzejpldld6vpmmp7j7,1,/osmosis.gamm.v1beta1.MsgExitPool,392217730993931283709330101,416469854069166495046,392217314524077214542835055,1,5616323,44335161,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5372519460762,5704720,uosmo,41108465577408,43650338
4711590,osmo1wfyaqhxsczc4mlgk54trxznmqkld09p79phzqn,585,/osmosis.gamm.v1beta1.MsgExitPool,216954405991876223307976,48330577015845488237,216906075414860377819739,1,139899181,19798393,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,630011820425,140346699,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88590478215,19735155
4711593,osmo13f0eg9yxkckz45fw0dsaxzejpldld6vpmmp7j7,15,/osmosis.gamm.v1beta1.MsgExitPool,57397963458063618237020913,10561261234763335115118,57387402196828854901905795,1,52833847,62645247,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,288502267202,53084597,uosmo,338920697514,62361620
4711624,osmo19pa99uc974p5055sqezy2uk3prstwvrpu92upg,560,/osmosis.gamm.v1beta1.MsgExitPool,286393142196425076219646,48847206766223912643,286344294989658852307003,1,6483159216,50584467,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37997342482377,6480825729,uosmo,296688722967,50603220
4711702,osmo1t4p2cm5pxy0d7cjvlktxtgmntf8wyfu3sfyp5v,1,/osmosis.gamm.v1beta1.MsgExitPool,392216913115443926545226783,4817122236508762559,392216908298321690036464224,1,64945,512928,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373048560380,65990,uosmo,41104232127420,504833
4711728,osmo1pm20hdsf455uuxkqsyml8x630lte7jhew4uvct,690,/osmosis.gamm.v1beta1.MsgExitPool,1200824044373178983559729,20582609503721512456,1200803461763675262047273,1,32016632,2698246,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2016453861198,34562834,uosmo,169726194188,2909175
4711738,osmo1yh0zg7uy6sadnnh3357p87azgve72x4djsj9f4,597,/osmosis.gamm.v1beta1.MsgExitPool,450328143341283975887795,54083755452670978,450328089257528523216817,1,567893,11321,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,4734907774655,568655,uosmo,94379900663,11334
4711765,osmo1vdheth60w3xcd3pdn9pcnqp6sutg49yud20uvq,560,/osmosis.gamm.v1beta1.MsgExitPool,286344294989658852307003,4209308544388405727,286340085681114463901276,1,558367654,4361403,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37969216327645,558153766,uosmo,296807487857,4363119
4711770,osmo1vdheth60w3xcd3pdn9pcnqp6sutg49yud20uvq,561,/osmosis.gamm.v1beta1.MsgExitPool,1697676102332063689448539,3216053672908625437,1697672886278390780823102,1,1152735650,51830,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,607712533698448,1151242055,uosmo,27393843558,51894
4711785,osmo15z2r3y9e75gzjpad3tj66y6vngxqz5zpl0ar8q,606,/osmosis.gamm.v1beta1.MsgExitPool,378024179524312762239594769,80225288310636545148555,377943954236002125694446214,1,3562214,686549738771,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,16789002960,3563006,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,3234709688292586,686478620682
4711803,osmo1fgsjcrrrpp260h72402nz6n46wt5kv5kj4v0hf,560,/osmosis.gamm.v1beta1.MsgExitPool,286340085681114463901276,1796244648456569902,286338289436466007331374,1,238160362,1862030,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37950710809496,238069221,uosmo,296943674705,1862762
4711810,osmo1fgsjcrrrpp260h72402nz6n46wt5kv5kj4v0hf,561,/osmosis.gamm.v1beta1.MsgExitPool,1697672886278390780823102,1802028819700704361,1697671084249571080118741,1,644191656,29119,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,606534156190566,643817804,uosmo,27447739888,29134
4711824,osmo1hrlrcz4etjdftqrx2ramrxldrf5gpg9nqjd0ur,10,/osmosis.gamm.v1beta1.MsgExitPool,853618901207559282045646206,8667203103008254623116,853610234004456273791023090,1,1202035,6235558876,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,118386547177,1202035,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,614130251398391,6235559701
4711831,osmo1qz02x57fyjdzs5emzx4mvvgx8vpgv7ft9apak4,678,/osmosis.gamm.v1beta1.MsgExitPool,2970541718646845239292593,80405326253238471895,2970461313320592000820698,1,414573744,354262914,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14540143605254,393566258,uosmo,13769138895051,372697039
4711835,osmo1qz02x57fyjdzs5emzx4mvvgx8vpgv7ft9apak4,674,/osmosis.gamm.v1beta1.MsgExitPool,844060446403892644919895,152961739423769851127,843907484664468875068768,1,490914445095531003693,419285308,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2677901417132035478806057,485292801617537597440,uosmo,2341878783123,424398339
4711847,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,481,/osmosis.gamm.v1beta1.MsgExitPool,2837359755832348570802,329946537302643723,2837029809295045927079,1,62181590,53970995,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,534730376264,62181905,uosmo,464123417200,53971271
4711870,osmo13shd9qcuycllwwfplzy5sagvjw3dn5vkchma9h,611,/osmosis.gamm.v1beta1.MsgExitPool,1074931040551398717337481,424154231850549211080,1074506886319548168126401,1,34862830,9750266064,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88364422464,34867486,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24713354656275,9751578068
4711883,osmo1dmkgxmm6290z59w657uasr2pmecmwzn32tv8gu,1,/osmosis.gamm.v1beta1.MsgExitPool,392214088027206299841189119,235772778653733336,392214087791433521187455783,1,3178,25108,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373556599795,3230,uosmo,41100368756633,24706
4711894,osmo1m2wjpcc9lvspndvuwnk3d9zml9s76v7vd679qz,712,/osmosis.gamm.v1beta1.MsgExitPool,561925824059377768726896,6102643151800385554,561919721416225968341342,1,165622,44119665,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16663204771,180966,uosmo,4440788932849,48227984
4711937,osmo1yuycef80txefx4fu4gc7kwzvql0ckuyhy2zrf3,498,/osmosis.gamm.v1beta1.MsgExitPool,484302964479205030633798,42877322324042865082,484260087156880987768716,1,18930463,46219908,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,213836847135,18931850,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,522024160323,46216934
4711958,osmo143umh8dt7nyvd7z4dhyehzpmm7c82rpcy7969z,560,/osmosis.gamm.v1beta1.MsgExitPool,286338289436466007331374,10243818332178620259,286328045618133828711115,1,1358502973,10616693,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37958745079326,1357982858,uosmo,296877668221,10620867
4711959,osmo18ve637mup6d3z80qxf0n3d27rvedyxffn04qjq,629,/osmosis.gamm.v1beta1.MsgExitPool,611776061561977577277,13478088481492644,611762583473496084633,1,1125846965360879676572,9484467,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,51123550755279547319825043,1126307130763618549760,uosmo,430692067564,9488612
4711959,osmo1y8wgseujtad9q30qslztj7ue75pq8a8ky5ec83,560,/osmosis.gamm.v1beta1.MsgExitPool,286328045618133828711115,8064397341163751386,286319981220792664959729,1,1069475015,8357941,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,37957387096468,1069065557,uosmo,296867047354,8361227
4711972,osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,629,/osmosis.gamm.v1beta1.MsgExitPool,611762583473496084633,62689194149538107,611699894279346546526,1,5236531287265393961203,44114096,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,51122424448148783701275283,5238672122490043498496,uosmo,430682578952,44133368
4711986,osmo1wh0ch7eefffw9p8v6ct39esn9cc9vaew9evj4n,1,/osmosis.gamm.v1beta1.MsgExitPool,392216895605190563897266362,74109408209546078020,392216821495782354351188342,1,999017,7892241,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373554843662,1015333,uosmo,41101065487275,7766049
4712010,osmo1c7c8un9v8th406gv6x40nna45pc3gn40gr0dre,669,/osmosis.gamm.v1beta1.MsgExitPool,76679800820461544808234,115184999512842738210,76564615820948702070024,1,112488178,7468842,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,74958312127,112599055,uosmo,4977006658,7476238
