block,sender,pool_id,msg_type,original_pool_shares_previous_height,recorded_share_out,adjustment_share_out,extra_amount_percent
4707747,osmo1qr0hknsknc59fe2y8dsz3hes8w4z7p5ee5whfa,712,/osmosis.gamm.v1beta1.MsgJoinPool,594403155483535072233972,663501633940218830,442542407230400512.000000,3.7173168419368925e-07
4707748,osmo1cu674e4ezhs4drg6sxn3d32mv7h3r2ns9v9mvj,641,/osmosis.gamm.v1beta1.MsgJoinPool,22141536127096496933477274,68603589129326900388,45751372367364325376.000000,1.0320875692318799e-06
4707748,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,625,/osmosis.gamm.v1beta1.MsgJoinPool,66318108559115124388066776,15756575391153237574,10511308783788810240.000000,7.90924677695189e-08
4707750,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,641,/osmosis.gamm.v1beta1.MsgJoinPool,22141604730685626260377662,307607101485489272870,205141556316797435904.000000,4.627544975857937e-06
4707753,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,712,/osmosis.gamm.v1beta1.MsgJoinPool,594404839230314208326585,813620921719871131,542668989573837888.000000,4.558354854827024e-07
4707755,osmo128qj22r6f0nzaeeh62c25cyxkl2r8zaqg4tscm,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969408814787104259608599,1764533834991504762,1176835044687247616.000000,1.9791742343668538e-07
4707757,osmo1cnaeqxgr860qsf9ksfv2nyn4cpfq9esljfk2fg,662,/osmosis.gamm.v1beta1.MsgJoinPool,10572427339368387563489,8861160422611934,5908731449520613.000000,2.7925673560529016e-07
4707757,osmo13y67n032f3wsfsu4wp5mu22mtnal473j9zqpmd,1,/osmosis.gamm.v1beta1.MsgJoinPool,392588492917559266529441274,829267187770165359559,553057188573938974720.000000,7.035566566937984e-07
4707757,osmo1ea7zqnnk08y6xtfekpgslgvlv08rd05kgsykuv,604,/osmosis.gamm.v1beta1.MsgJoinPool,348570352721552131073,379794506119248,253324209377859.375000,3.628245544658177e-07
4707762,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,704,/osmosis.gamm.v1beta1.MsgJoinPool,446345617225956338751997,246019907554833429,164081599935774880.000000,1.8357561686256058e-07
4707763,osmo1j6jn5pu6yuwulalhq5402almr3y42hgjag0j7r,690,/osmosis.gamm.v1beta1.MsgJoinPool,1250376019693503453739706,20695403686642339757,13804190026577250304.000000,5.511039095804958e-06
4707764,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912168248411126943575,1932293363059767,1289093138565818.750000,3.3637117047628154e-07
4707765,osmo1l325dw2vs9hq7tmpwndcuya6hvsfchccfq4208,719,/osmosis.gamm.v1beta1.MsgJoinPool,15568147949695313550739359,4280223132617773719,3233806402216916480.000000,6.721515988933412e-08
4707765,osmo1vzrt2kd974tt2n67hv9n8axhuk56swtpxuf60v,722,/osmosis.gamm.v1beta1.MsgJoinPool,1738957862630018440419335,36369509822334987012,24254672616796151808.000000,6.966285285044986e-06
4707767,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,712,/osmosis.gamm.v1beta1.MsgJoinPool,594405989067049032416908,24530837614695345844,16361581304505798656.000000,1.374186015420215e-05
4707771,osmo1cx7y3zdtc9ewer2ugvykra8s4cdwd5xedpk8fk,605,/osmosis.gamm.v1beta1.MsgJoinPool,834454402473923220773700462,7445476162388750543788,4965435564643257942016.000000,2.971970856907628e-06
4707771,osmo1nqn5gq9q2wdwp86y9rmlradta9cdzd3w7zkquu,704,/osmosis.gamm.v1beta1.MsgJoinPool,446345863245863893585426,29165003844846590,19451436026285256.000000,2.176241948840359e-08
4707772,osmo1v2rz53c9vpz67svsv5k046ljnuj3ha0gzyzmsy,722,/osmosis.gamm.v1beta1.MsgJoinPool,1739049806295339067155526,15075846149158875090,10054018174984560640.000000,2.887609811068012e-06
4707772,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,669,/osmosis.gamm.v1beta1.MsgJoinPool,76768041860090398130435,3031668909503415715,2021815176597440768.000000,1.3153051564891254e-05
4707774,osmo1894jt6dv2sxxh3x20q9cv3mqkph422zkwy2va8,498,/osmosis.gamm.v1beta1.MsgJoinPool,485044927791021395552119,206989293699854548,138062510554569328.000000,1.421037327987217e-07
4707774,osmo147c8lg8vsezqwfagags2f7y8g3jshvrg2qaau3,1,/osmosis.gamm.v1beta1.MsgJoinPool,392589322184747036694800833,651197655003690483238,434298558526953029632.000000,5.524806816287866e-07
4707775,osmo14pywyr7x0szy5paxe8j3gc0ye3un7pjz7au3hq,1,/osmosis.gamm.v1beta1.MsgJoinPool,392589973382402040385284071,254330756254867954447,169618978173275242496.000000,2.157763036821488e-07
4707776,osmo1ct23prmshcuy0sumj2s09zw0d5x8v378ttdkp7,674,/osmosis.gamm.v1beta1.MsgJoinPool,844978730044380029524991,117855138605152421,78596590607853904.000000,4.6460970156198e-08
4707776,osmo1cx7y3zdtc9ewer2ugvykra8s4cdwd5xedpk8fk,662,/osmosis.gamm.v1beta1.MsgJoinPool,10572436200528810175423,718355339872052777,479008232127449600.000000,2.2634168427218197e-05
4707777,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,662,/osmosis.gamm.v1beta1.MsgJoinPool,10573154555868682228200,2925453776488187,1950728788200792.000000,9.21885870202986e-08
4707777,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,690,/osmosis.gamm.v1beta1.MsgJoinPool,1250396715097190096079463,8806008691544414518,5873759178335315968.000000,2.3450057580078735e-06
4707780,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,573,/osmosis.gamm.v1beta1.MsgJoinPool,2127840955312905213228,502008913071766,334814047767037.500000,7.857483260264655e-08
4707780,osmo1va2xq5d9lj5v8aakxawgne3chn9phzwllw8h74,719,/osmosis.gamm.v1beta1.MsgJoinPool,15568154458048945918777270,19024546957277239343,14373480036797282304.000000,2.987536952260201e-07
4707780,osmo1kzwd7yysw2mns8kgwzvx2ds7rer9v0jer5qxan,712,/osmosis.gamm.v1beta1.MsgJoinPool,594432019094300786522798,873314484252464594,582483409777228800.000000,4.892566047895349e-07
4707781,osmo14mz27u8mqdhh5wqpv6qkxkcvalxw2gxejjrxx4,1,/osmosis.gamm.v1beta1.MsgJoinPool,392590227713158295253238518,8292785766385885150,5530647840698708992.000000,7.035676273976511e-09
4707783,osmo195qtq6dhtnkzxzeeh5sm2v0gcwxnj0cx2r6e4p,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969345089315471011004002,159337238573642858,106268093339257728.000000,1.7872337194888478e-08
4707790,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,604,/osmosis.gamm.v1beta1.MsgJoinPool,348568303487313087993,14601900669955,9739516720310.240234,1.3949585459460627e-08
4707793,osmo1awy5a2wu4jxad56np8tclrch92hrufwuv6jsn3,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969345248652709584646860,314670604235494020,209865850829107904.000000,3.529556561579896e-08
4707795,osmo1yft5uvlg9hs4302uv5t5hvft6fm8xmdanjpfur,604,/osmosis.gamm.v1beta1.MsgJoinPool,348568318089213757948,1083450975988837,722665434780843.875000,1.0350400619245578e-06
4707797,osmo1l2vzsd2jdzap8zwjk0krlufgwm4rgw2dq9zvpf,641,/osmosis.gamm.v1beta1.MsgJoinPool,22141917411430420387306331,23874847955239072129,15922010391543877632.000000,3.591744866779988e-07
4707798,osmo1t4p7mwr0g4afs2w6kzn3whyjzc8a89x9hhl7pf,712,/osmosis.gamm.v1beta1.MsgJoinPool,594434294089948634884291,17974577597465980504,11988686134341789696.000000,1.0068981587316856e-05
4707801,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,601,/osmosis.gamm.v1beta1.MsgJoinPool,44199932387387513391274,6063209054513493,4044279173007871.000000,4.567719769520975e-08
4707801,osmo1r68ht4rszyttxt29p2fvlc9kx97056udrfr5ta,712,/osmosis.gamm.v1beta1.MsgJoinPool,594452268667546100864795,12951148597373729554,8638158797958279168.000000,7.254926711847873e-06
4707802,osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,3,/osmosis.gamm.v1beta1.MsgJoinPool,105672544409547734562536150,922122587245459248,615042345680246144.000000,2.9059604387723726e-09
4707804,osmo1t3yvpsxwpp4nq2hfry6w5jnfz938t3ve0097s0,3,/osmosis.gamm.v1beta1.MsgJoinPool,105672545331670321807995398,93965162922474649130175,62673396157339253342208.000000,0.0002953301263479562
4707806,osmo1w9zvj2swp396altz9kq7lj2pel0ykawpjnh68h,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969303845037745442960612,52690412342864955,35141249509904420.000000,5.910194043393377e-09
4707807,osmo1k9dcz2j2qc9gx3ddda250p06kmku476jqqlw5d,578,/osmosis.gamm.v1beta1.MsgJoinPool,696132371372433466641,4573054946640401645,3050693390912986624.000000,0.0021440120014877984
4707808,osmo1lr96tt6u0jmvfvladzq0dd808wmkqt88pg36dh,1,/osmosis.gamm.v1beta1.MsgJoinPool,392550799936788423920395682,619188180310226750644,412950710278793265152.000000,5.253752976495901e-07
4707811,osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,573,/osmosis.gamm.v1beta1.MsgJoinPool,2127841457321818284994,41796936557964,27876400495768.523438,6.542092312979064e-09
4707811,osmo16a8ll0ur70j4qx3av8jeg3gc45eazqppjczr7d,722,/osmosis.gamm.v1beta1.MsgJoinPool,1739289103393883023308336,2276684542316517334071,1518311313387458658304.000000,0.0004343136526047532
4707813,osmo1g364cg7jd7v6y5drhl9zp59zxc8jqgevkape3m,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912170180704490003342,7669946032757580,5116860096409750.000000,1.3351610631480307e-06
4707813,osmo1f4jmpk8qqehxxqg6pze5ytgg4xj68yeysvf6df,722,/osmosis.gamm.v1beta1.MsgJoinPool,1741565787936199540642407,1641193305152516569,1094504889172472704.000000,3.1390537937915185e-07
4707814,osmo17rt5ny8earrvpxq9xdvf9z6y67wwm2t9qlec24,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352650039284238849994220519,531515631604143600424,354463430525459169280.000000,1.3089268257191613e-07
4707814,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912177850650522760922,698595673777177,466054951548301.312500,1.2161027120186e-07
4707815,osmo1mvccc0xt6g8lm5stldfzmjfdg4vhq9rd90df7f,641,/osmosis.gamm.v1beta1.MsgJoinPool,22142071088736788773941886,4724810660755751,3150951351802108.500000,7.10800404188939e-11
4707818,osmo1q20t5l6pz3wzjznwq2m4wd827yhr2nrq5c36rt,604,/osmosis.gamm.v1beta1.MsgJoinPool,348569412813382149697,1900385351040,1267563402863.756348,1.8154832712020737e-09
4707821,osmo12x5cynhwhn0wpuzwww6c05n680uek5yck2uu6y,1,/osmosis.gamm.v1beta1.MsgJoinPool,392553828617409775678806904,56017763879867556759,37359523514856366080.000000,4.753037930350854e-08
4707826,osmo1zl093c99c3cfgymz80gh03d9l5dlpd0zvyryff,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969305032017169456532232,3757365398772802423,2505930568904278016.000000,4.2145554660162326e-07
4707827,osmo1gmsvfd4jczze0dhu49ajng3h7q9kmcntgnhhgm,604,/osmosis.gamm.v1beta1.MsgJoinPool,348569452520088580823,30214001442098,20152840296899.378906,2.886414300940285e-08
4707827,osmo1dejv45ml7phyfxl9u5rc44tmfupxlzemr3t305,712,/osmosis.gamm.v1beta1.MsgJoinPool,594465815252493212158743,5077651135678949579,3386692423521596928.000000,2.84442822144425e-06
4707827,osmo1kfnrgxwu3fle68rgyr44xk7knalemlr7wfld0s,629,/osmosis.gamm.v1beta1.MsgJoinPool,612013587844335070164,36404139870481,24281703243422.128906,1.9807459674785188e-08
4707831,osmo1n8gr2p44e84x22lqe0q88eg4n37wxcgplh5h3a,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969308789382568229334655,7865217964882060456,5245614423268616192.000000,8.822196995298324e-07
4707831,osmo1hckxxares7luf0wpq9j3ga6d6aer7dv0hqxlys,690,/osmosis.gamm.v1beta1.MsgJoinPool,1250405521105881640493981,11647508957473435490,7769088702966486016.000000,3.1016431818964267e-06
4707831,osmo15xw8dv9c0lpz3s3sppd4uc3e2600avv94shr44,641,/osmosis.gamm.v1beta1.MsgJoinPool,22142071093489431065953061,54609444788120874205,36418751190501371904.000000,8.215382760154207e-07
4707834,osmo1hz2e0777lyt5644hqmdhzlklxndk3e45evspjs,577,/osmosis.gamm.v1beta1.MsgJoinPool,1912178549246196538099,6906792170411355,4607736364771650.000000,1.2023097211769574e-06
4707834,osmo1nwu2zkf4v578lyyyylljkuly8r7qndkputpz3k,604,/osmosis.gamm.v1beta1.MsgJoinPool,348569482734090022921,33597263089743,22409487163031.253906,3.209624835957495e-08
4707834,osmo165zqnnnz50htl8fswa28tpmw30t58utfdvfrc5,662,/osmosis.gamm.v1beta1.MsgJoinPool,10573157481322458716387,60887304242095416,40600408106115000.000000,1.918683755922664e-06
4707834,osmo1xqjup8fwt75afeyygrl3e5hskcsza54lqjty5p,601,/osmosis.gamm.v1beta1.MsgJoinPool,44201497706123018027846,3026118295817564,2018480162699099.000000,2.2796465690914876e-08
4707834,osmo168j8pgmcng2xx83y8f6hmd75lu7n2rryeluczh,712,/osmosis.gamm.v1beta1.MsgJoinPool,594471602966923812334558,267631508121054775315,178504898550506487808.000000,0.00014972317510878749
4707837,osmo1gctysa67efud575ch9yg5r3eufd5s0ghsse5cy,716,/osmosis.gamm.v1beta1.MsgJoinPool,584559650175398499676,419388794214112650,279646714198020736.000000,0.00023854093885819104
4707838,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,604,/osmosis.gamm.v1beta1.MsgJoinPool,348569528058995993234,73103680929220,48760400362904.070312,6.983761710387605e-08
4707838,osmo1dapuwj2d44zd9kmey0qncyfq06ws7cql8nfzkn,641,/osmosis.gamm.v1beta1.MsgJoinPool,22142125702934219186827266,35971439038459979973,23989163291968356352.000000,5.411502702682439e-07
4707839,osmo1ac7gqzvs6umzp7gsz6kp84st2lg3wjju2h3w49,669,/osmosis.gamm.v1beta1.MsgJoinPool,76771073528999901546150,580854609195305950,387371015544044800.000000,2.5202096311723864e-06
4707839,osmo13p8vcqyufhgrk4tgfm3ztmvy6ef6smc4varkxv,674,/osmosis.gamm.v1beta1.MsgJoinPool,844986111128406307954849,213988585235995366,142707169391187584.000000,8.435802756340276e-08
4707843,osmo14snel90k7v67nr0mwcp9wn938vfauuydkew3at,704,/osmosis.gamm.v1beta1.MsgJoinPool,446358789844975743162001,14188851781012167,9463175255283548.000000,1.0587169295657262e-08
4707844,osmo15uz5s3ha9s4whdsyqxnufzxfq77qu5a3zvenph,1,/osmosis.gamm.v1beta1.MsgJoinPool,392553927808151261286755436,1475082346240099213,983766037482122752.000000,1.2515893190992124e-09
4707845,osmo16c53zl78wj6srl7whtnvky505hk3748djskev7,604,/osmosis.gamm.v1beta1.MsgJoinPool,348569601162676922454,57792572034571,38547839378102.882812,5.521056056039776e-08
4707847,osmo1q0tfewa60enuu8utyjs9w7um58njhd7fa4gwer,604,/osmosis.gamm.v1beta1.MsgJoinPool,348569658955248957025,5906089606995427,3939381576354728.500000,5.6419367271207234e-06
4707849,osmo15qg37vyvz4tgsnlleg0m9zjf2sz64ty9nwzdxm,1,/osmosis.gamm.v1beta1.MsgJoinPool,392554483512408689394056233,2944115527588212137,1963497749022351872.000000,2.4980424314891816e-09
4707849,osmo1avqxhv6txc3zf7f2ndqf7pfheuas2yfrcjchgk,648,/osmosis.gamm.v1beta1.MsgJoinPool,293614673223537556564306097,216327527694473017199,144266912576619724800.000000,2.454252539303665e-07
4707851,osmo1n8gr2p44e84x22lqe0q88eg4n37wxcgplh5h3a,601,/osmosis.gamm.v1beta1.MsgJoinPool,44201500732241313845410,208323674527399073,138955970437544720.000000,1.5693295726715663e-06
4707851,osmo1jyufchym0rk80ddmfelhpeec2k5qn7n5fyzegg,1,/osmosis.gamm.v1beta1.MsgJoinPool,392554486456524216982268370,1064460162311367576738,709912743924996898816.000000,9.031727931041048e-07
4707860,osmo1psut3wswfp0ft683g78u2ymea4w9kcne2j7nq3,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969248354412306367842570,89272307871243365052,59539113583216852992.000000,1.001280687646106e-05
4707864,osmo16c53zl78wj6srl7whtnvky505hk3748djskev7,3,/osmosis.gamm.v1beta1.MsgJoinPool,105766529076175450824982561,1348914828328976876,899706559207706752.000000,4.247168322920782e-09
4707864,osmo16c0gt6s25js2ey6z7ggesy97nzsy0j6fustk6z,4,/osmosis.gamm.v1beta1.MsgJoinPool,21157589011610286462477445,478029639494453739159,356918436914875662336.000000,5.723733562778757e-06
4707864,osmo1j0pj4g67e4f2r3clkk9l7ngjdhz4r0z92wtfp6,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969337659924406926802657,203625502578617603,135805629041805488.000000,2.2840063118555272e-08
4707866,osmo1n8gr2p44e84x22lqe0q88eg4n37wxcgplh5h3a,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969337863549909505420260,1230148310724255547,820432917473691392.000000,1.3798190116719968e-07
4707868,osmo1rcq8px9em228d2f54f2927w56e9dd0suyn8855,690,/osmosis.gamm.v1beta1.MsgJoinPool,1250417168625105919177485,31040305283046050867,20704417227033845760.000000,8.265335594535349e-06
4707869,osmo147wy7dkkumx2dz9w9qk80f2veku4dun8zyq03e,9,/osmosis.gamm.v1beta1.MsgJoinPool,1352651375579995945383174559,47268640375841939519,31523069929905225728.000000,1.164052251628721e-08
4707871,osmo1cvz2pv0sl3nhpazn2kdux03pkq7js8sn7pwjf8,1,/osmosis.gamm.v1beta1.MsgJoinPool,392555560340709617118240866,110580530855995004148,73748676431630745600.000000,9.382575868378458e-08
4707871,osmo1nuyr0e9txrn80rma8nh3mwq580v7prv37l5kcu,674,/osmosis.gamm.v1beta1.MsgJoinPool,844984080070092629178479,584442610143757083,389759811128390016.000000,2.3039770733110676e-07
4707873,osmo13jasrraq2z0nt8v087t87utaat9ne4ccfx2rqt,1,/osmosis.gamm.v1beta1.MsgJoinPool,392555670921240473113245014,227313935745626904,151600844795509440.000000,1.928722380721363e-10
4707875,osmo19umgavrn0fj2e4yts3t6s9rp3jzlsptlpwmyqz,601,/osmosis.gamm.v1beta1.MsgJoinPool,44201709147284180444576,1320355498985194,880702973871103.500000,9.946504199839951e-09
4707876,osmo1dylkpa2k326sxe0sqm8ux9pfragjexemj9y0fe,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969273331887849653560060,455633713944438973,303879535477086464.000000,5.110816404836719e-08
4707876,osmo15ctw00325cl8yfzf7qv492z6nakyky9khq6cj5,497,/osmosis.gamm.v1beta1.MsgJoinPool,1402481544867062775510256,11346167084984932233,7567907855523999744.000000,2.693915975436668e-06
4707876,osmo16c0gt6s25js2ey6z7ggesy97nzsy0j6fustk6z,585,/osmosis.gamm.v1beta1.MsgJoinPool,217597475360918724495310,5076407658323869210,3386037571728807936.000000,7.767790767164974e-06
4707879,osmo1cvz2pv0sl3nhpazn2kdux03pkq7js8sn7pwjf8,497,/osmosis.gamm.v1beta1.MsgJoinPool,1402492891034147760442489,3781159951657657781,2522038489897731072.000000,8.977665952704372e-07
4707882,osmo1uwwmqtvcel675fsfmr8rp4qz46q6k4zr6lar0l,3,/osmosis.gamm.v1beta1.MsgJoinPool,105766530425090279153959437,130499855847382471696,87041504634505773056.000000,4.1088792476583127e-07
4707885,osmo1gctysa67efud575ch9yg5r3eufd5s0ghsse5cy,716,/osmosis.gamm.v1beta1.MsgJoinPool,584979038969612612326,63288920197319497,42200790346547568.000000,3.603767306986386e-05
4707891,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,15,/osmosis.gamm.v1beta1.MsgJoinPool,57430634831126692353041513,4569467700710214421195,3047338002672770875392.000000,2.6497463623728046e-05
4707895,osmo1djqpcjyy2rcphlestk64l3c8pt48udh3f6x7ja,604,/osmosis.gamm.v1beta1.MsgJoinPool,348575574733934190688,124771951633965,83223310213661.906250,1.1919537618249512e-07
4707896,osmo18lxcytxeddq9jqrrvyrzf3x69gruqgezxjq6k0,604,/osmosis.gamm.v1beta1.MsgJoinPool,348575699505885824653,44762287976496,29856596208976.152344,4.276169004468268e-08
4707896,osmo1f95ukjds2ey4jah7zqtl3yr07gm9mfckkrvm55,641,/osmosis.gamm.v1beta1.MsgJoinPool,22142196787584489608412033,135466521458839927906,90341909880127356928.000000,2.037909030845174e-06
4707897,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,601,/osmosis.gamm.v1beta1.MsgJoinPool,44201710467659884694650,2424396345557846,1617119838570819.500000,1.8263464591562303e-08
4707898,osmo160mmugczxuzzat5lwu6h2cxm9a0anthnfhy8mh,601,/osmosis.gamm.v1beta1.MsgJoinPool,44201712892056230252496,1031830826145507,688251367011889.750000,7.772989157364345e-09
4707902,osmo18y3ntd3tvccdunk9068rndjarhrpg66gh8h7tx,712,/osmosis.gamm.v1beta1.MsgJoinPool,594739380251918252414109,38264581883478173,25521715866497660.000000,2.1425962326054464e-08
4707903,osmo1u5n3hzap00fjq6etv87vpd05w9zmjzydcud7c8,712,/osmosis.gamm.v1beta1.MsgJoinPool,594739579104404626115045,354571673808150332,236492261715980896.000000,1.9853933528632202e-07
4707904,osmo1uwwmqtvcel675fsfmr8rp4qz46q6k4zr6lar0l,1,/osmosis.gamm.v1beta1.MsgJoinPool,392555466303684643453930047,75681451340610113723,50473684866491777024.000000,6.421449717849938e-08
4707906,osmo1ey67pvamgg0hfv7q72zkfcf9nrw927f5akhp8y,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969275449752347576076477,109116522444903945022,72773978611854622720.000000,1.2238182251195384e-05
4707908,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,605,/osmosis.gamm.v1beta1.MsgJoinPool,834463500843190828168263605,589981895086935282464,393462690695179337728.000000,2.355031550988429e-07
4707911,osmo1qm3xhjqcg0g8q68c5x642afdja5srf2eugkena,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969384985392575322309829,603086122985249,402221181832436.437500,6.764530096920695e-11
4707913,osmo1aekcc7v4c6vxvcx5njmer68y8rrln7jxphygvn,604,/osmosis.gamm.v1beta1.MsgJoinPool,348575767440669764300,2140614888891684,1427797310318907.500000,2.0449052964951833e-06
4707915,osmo1f6d9m3kphpmha7nzrda6496amqt2cs3wm8d8zf,3,/osmosis.gamm.v1beta1.MsgJoinPool,105766661976716129682499548,2396673662805416990,1598546453357326848.000000,7.546112737444092e-09
4707916,osmo1rsntu55zwhlhcfghh2wtzsxkr67qszupwkhvct,648,/osmosis.gamm.v1beta1.MsgJoinPool,293614889551065251037323296,269292801696296323437,179588984785615716352.000000,3.055143765446904e-07
4707916,osmo1seufgtjwk9dtgrnajf603zzzax3plz2fza4yhg,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969384986358093961134383,98572382867358632,65741688992432928.000000,1.1056394086157485e-08
4707916,osmo1jy3mqclrr08n3hd0z07xf9mj43g56nft0x79mm,619,/osmosis.gamm.v1beta1.MsgJoinPool,329275432285820242321522,429965032757364067,286741685833709888.000000,4.349634726328967e-07
4707918,osmo160mmugczxuzzat5lwu6h2cxm9a0anthnfhy8mh,648,/osmosis.gamm.v1beta1.MsgJoinPool,293615158843866947333646733,606066038781988854347,404180074373647564800.000000,6.87582733105503e-07
4707921,osmo1jpfxkmj6ycehtpmu7gc5s7rg3mppwvm5zmd2ge,674,/osmosis.gamm.v1beta1.MsgJoinPool,844984842713998743414043,37447146003819168,24973183509251204.000000,1.4762348629781297e-08
4707924,osmo1f6d9m3kphpmha7nzrda6496amqt2cs3wm8d8zf,604,/osmosis.gamm.v1beta1.MsgJoinPool,348577949521897573162,6702219016008,4470402562311.932617,6.402631973397883e-09
4707925,osmo1mjcdjwnesd27ux3gh25u5ykmlfu09294y0qnx0,1,/osmosis.gamm.v1beta1.MsgJoinPool,392555909528210102270339521,3477585684002451061,2319281155439162368.000000,2.9506739540567614e-09
4707926,osmo1hn542e9gaxa7397e4lda6hmcryart0uqgpdm62,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969385084930476828493015,3186564941250460458,2125241931137782272.000000,3.5742066459256006e-07
4707927,osmo1aekcc7v4c6vxvcx5njmer68y8rrln7jxphygvn,605,/osmosis.gamm.v1beta1.MsgJoinPool,834464297306176451724768354,16623790720547760475155,11086512113217418821632.000000,6.6353317460694e-06
4707927,osmo1qkzqdx4l2r6gf0nmw3n0jmv2dust2kc4rn8nt2,584,/osmosis.gamm.v1beta1.MsgJoinPool,167562081239826485229228,791640775471874982,527937126969475200.000000,1.573744527948763e-06
4707928,osmo1sphqy80aglgpe05dxsy705rkpr0alcyf8kxd6z,648,/osmosis.gamm.v1beta1.MsgJoinPool,293615764909905729322501080,68720376388794677647103,45829010474878826971136.000000,7.790891532152719e-05
4707931,osmo1k5nn96k7eya7u5s70thm3gtmgucka7d8zq4m8h,674,/osmosis.gamm.v1beta1.MsgJoinPool,844985224411092607740883,35935789160084205579,23965272471045341184.000000,1.4164731074652027e-05
4707933,osmo1w9pkvf5wwwmdshv35ftej0ssx7nzgqc6ykqth9,601,/osmosis.gamm.v1beta1.MsgJoinPool,44201808937258327272746,449522183899925363,299840099492884224.000000,3.3862304850293203e-06
4707935,osmo1sp73fkg4nncgckml2ka4p8jqm9ufdd0znahr5w,674,/osmosis.gamm.v1beta1.MsgJoinPool,845021160200252691946462,28717291720417088267,19151317858763763712.000000,1.1319240764293391e-05
4707935,osmo1ey67pvamgg0hfv7q72zkfcf9nrw927f5akhp8y,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969388271495418078953473,2618674450986091736,1746494061737505536.000000,2.9372315107448666e-07
