block,sender,pool_id,msg_type,original_shares,share_adjustment,new_total_shares
4712750,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,371013164926100785196789554,462510781597815134475377,370550654144502970062314177
4712756,osmo1w7j2v5ap4gam3592kz0j8l6y42xh0ne50zay5l,712,/osmosis.gamm.v1beta1.MsgJoinPool,480569083827768773223558,1218790307124170436,480567865037461649053122
4712756,osmo1205d6suxd28uz6jwjst7957kjnrjxh4qqq4t7a,553,/osmosis.gamm.v1beta1.MsgJoinPool,288682576385610147312433349820083,15033702999563553908451623,288682561351907147748879441368460
4712771,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970377264343941669049349,2911797867205150580,2970374352546074463898769
4712775,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,369761062973158513169573592,348929921665293744246651,369412133051493219425326941
4712782,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970368492761076082314385,4375440232561054501,2970364117320843521259884
4712789,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970355312158189272190316,6560736550465538763,2970348751421638806651553
4712790,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,368821412339187477985367901,262959882182888248552200,368558452457004589736815701
4712795,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970335548093102791600801,9838034604070335255,2970325710058498721265546
4712802,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970305911678557846452106,2235835280930190762,2970303675843276916261344
4712802,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970303675843276916261344,14732868493524800517,2970288942974783391460827
4712803,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,368116033723576310796414037,197594294026806348489861,367918439429549504447924176
4712807,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970255689277096423462261,1531237961430551387,2970254158039134992910874
4712809,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970254158039134992910874,22093162337863324604,2970232064876797129586270
4712811,osmo14hvjc5cs3g0vlt94zhdql9ja9gmacsjcau9svg,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181215497952008938982,26637674587866120,44181188860277421072862
4712813,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970232064876797129586270,4867717043733411724,2970227197159753396174546
4712819,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970172938380171322345170,33131528324328656537,2970139806851846993688633
4712820,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,2,/osmosis.gamm.v1beta1.MsgJoinPool,546731872087738103062023171,17376725612575288395700,546714495362125527773627471
4712823,osmo13uscwym07zp2vtcuv62hwvuffxe6nxu5mw8e92,3,/osmosis.gamm.v1beta1.MsgJoinPool,105643275778999840487106219,1129510572757096379,105643274649489267730009840
4712829,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970073855335069760101429,18988894377345304883,2970054866440692414796546
4712830,osmo1y6urn3hs08gav8ymzz79kfnx2awz9hwxaywd83,9,/osmosis.gamm.v1beta1.MsgJoinPool,1350394907110334748946740200,668386542391277556391,1350394238723792357669183809
4712832,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,729,/osmosis.gamm.v1beta1.MsgJoinPool,117944690658482586554,3111446961589618,117941579211520996936
4712833,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2970016656588918069474050,49651186627879225145,2969967005402290190248905
4712833,osmo1awvr6yq3v5v4z625elhphet4yj20954huct8az,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969967005402290190248905,49179621229741030840,2969917825781060449218065
4712835,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,367587527929750259520784336,148497739197387655063688,367439030190552871865720648
4712836,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,662,/osmosis.gamm.v1beta1.MsgJoinPool,10569147274188086916306,543079560649881145,10568604194627437035161
4712838,osmo1n24v7sn7zuwrxdnc67udu8gprsaw8ewjrftgp3,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735837694408428300045929,22127511408423515529,1735815566897019876530400
4712839,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969571199224954833802833,74474014708384548728,2969496725210246449254105
4712839,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,367191023800969106994822086,223253814839634383624357,366967769986129472611197729
4712842,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,701,/osmosis.gamm.v1beta1.MsgJoinPool,194044320405508592464093,800438108895932602,194043519967399696531491
4712844,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,704,/osmosis.gamm.v1beta1.MsgJoinPool,408593702968231104092024,557595992186975182,408593145372238917116842
4712844,osmo1tkex2dk49l8xncsra03x536yhqpa0gja9vczu0,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181188860277421072862,4228140046509210,44181184632137374563652
4712844,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,366596101664567733431083809,335808676682972864129709,366260292987884760566954100
4712846,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969346911128628966444761,111694694682552472109,2969235216433946413972652
4712848,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,690,/osmosis.gamm.v1beta1.MsgJoinPool,1200774081548471119265793,551562037285107117,1200773529986433834158676
4712849,osmo1ex7v2j98m0lxr5h6ecdmky9tvxep4fah4hkuzt,604,/osmosis.gamm.v1beta1.MsgJoinPool,348419858314726378602,1312394505419130,348418545920220959472
4712851,osmo16jx06e73tt4daypk9ec5mlu8v924qaf3uehpcx,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181184632137374563652,13033316258819514,44181171598821115744138
4712852,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2969010586060447358500012,24379148695365672855,2968986206911751992827157
4712853,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968986206911751992827157,167505568161066289337,2968818701343590926537820
4712854,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,578,/osmosis.gamm.v1beta1.MsgJoinPool,694027745711214408493,356440388002550403,693671305323211858090
4712857,osmo1lp2zgsufem4y52needwx0zvjggl80njk3efzuw,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111109269295412059514847,683357667600776033,22111108585937744458738814
4712858,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,3,/osmosis.gamm.v1beta1.MsgJoinPool,105643274649489267730009840,15414767011063676359,105643259234722256666333481
4712859,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968432958275226662564956,39032974611853393247,2968393925300614809171709
4712861,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2968393925300614809171709,251394536232691774760,2968142530764382117396949
4712861,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,365703333156957500124002420,506305131206849380556072,365197028025750650743446348
4712865,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,606,/osmosis.gamm.v1beta1.MsgJoinPool,377943954238905588375015670,7190338975944851351863,377936763899929643523663807
4712867,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2967559074807394534998485,58638290126022321190,2967500436517268512677295
4712868,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2967500436517268512677295,377303901314764560590,2967123132615953748116705
4712874,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2966248176463093041497313,88095864506712476584,2966160080598586329020729
4712874,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,611,/osmosis.gamm.v1beta1.MsgJoinPool,1074400862792971125354257,1413063036057620454,1074399449729935067733803
4712874,osmo13uscwym07zp2vtcuv62hwvuffxe6nxu5mw8e92,678,/osmosis.gamm.v1beta1.MsgJoinPool,2966160080598586329020729,107107573352986470,2966159973491012976034259
4712874,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2966159973491012976034259,566571643674881073871,2965593401847338094960388
4712875,osmo1h4fmw5699sy4lz49lm8uev2hfwse4z8n2ud5hs,9,/osmosis.gamm.v1beta1.MsgJoinPool,1350394238723792357669183809,1096210753953258145137,1350393142513038404411038672
4712875,osmo1j0psv87p6uet72d76cwu0cz9swz3u23uy92du2,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181171598821115744138,76380205591702918,44181095218615524041220
4712879,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,364361952578452104693963596,764855226053915745136528,363597097352398188948827068
4712880,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,597,/osmosis.gamm.v1beta1.MsgJoinPool,450328089257528523216817,421318895518073900,450327667938633005142917
4712881,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2964281415552893153156868,127558126286353249014,2964153857426606799907854
4712882,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2964153857426606799907854,851520151732250729233,2963302337274874549178621
4712887,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,573,/osmosis.gamm.v1beta1.MsgJoinPool,2127012075860599598100,966223255965021,2127011109637343633079
4712888,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2961344587290970879168765,1280680117257479850312,2960063907173713399318453
4712892,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2957510970257317951506357,197866954439216117216,2957313103302878735389141
4712893,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,602,/osmosis.gamm.v1beta1.MsgJoinPool,4542942329066706199359,700243280344988,4542941628823425854371
4712895,osmo1tmgt32leqlz2hvwjwzpj6dvgk3vtksyxx0tpxv,678,/osmosis.gamm.v1beta1.MsgJoinPool,2956920392099473386197461,485176776823156930,2956919906922696563040531
4712898,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2956919906922696563040531,1927219150643339971799,2954992687772053223068732
4712899,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,601,/osmosis.gamm.v1beta1.MsgJoinPool,44181095218615524041220,5190049345796078,44181090028566178245142
4712902,osmo1a5fdjkm0gyyq4p88uuxadk49xe79dj2gwc4vgk,678,/osmosis.gamm.v1beta1.MsgJoinPool,2951168911233891741553724,55480773466454759080,2951113430460425286794644
4712904,osmo13t4fs279dq0ne2lk7juyxfhfsnz9gsfw73f5tu,1,/osmosis.gamm.v1beta1.MsgJoinPool,362345975953165001610308540,350026056999949605554,362345625927108001660702986
4712904,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2951113430460425286794644,2907928909465206511277,2948205501550960080283367
4712907,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,9,/osmosis.gamm.v1beta1.MsgJoinPool,1350393142513038404411038672,33944756417803769433,1350393108568281986607269239
4712909,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2942472275100248178386663,201118855751161400429,2942271156244497016986234
4712912,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1697453478137121945073225,21749833941536521238,1697431728303180408551987
4712916,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2942271156244497016986234,4401161948330024145243,2937869994296166992840991
4712917,osmo1c9x6yxwk5tgqwh2st0ar4k6zdjs2wvmaawr3xg,712,/osmosis.gamm.v1beta1.MsgJoinPool,480611376145048797242132,661866895257419401,480610714278153539822731
4712918,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,637,/osmosis.gamm.v1beta1.MsgJoinPool,959066824564898974762044,2485762082283385411,959064338802816691376633
4712922,osmo1lkywnyhntew8u6vhf6rx9q6p7pea5es30f2plv,1,/osmosis.gamm.v1beta1.MsgJoinPool,362345802880584752266090251,4630697891620060346,362345798249886860646029905
4712923,osmo1c4lywjywwp8u42k9glqcw5g8v3jyk8dvn8d44c,1,/osmosis.gamm.v1beta1.MsgJoinPool,362579750510313944325655941,6146004729811603685,362579744364309214514052256
4712923,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1697387855070321973729843,32617863044000616869,1697355237207277973112974
4712924,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2928881553929844184910111,6690976574276947100877,2922190577355567237809234
4712926,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2922190577355567237809234,310098474674338782015,2921880478880892899027219
4712931,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1697289448535936134318222,48633909612866677836,1697240814626323267640386
4712932,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,641,/osmosis.gamm.v1beta1.MsgJoinPool,22111108585937744458738814,7490802689952486593,22111101095135054506252221
4712933,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2908995342260032509569299,10235120026067973564052,2898760222233964536005247
4712935,osmo1zn6qe5vny8crwax0mn0h6ufrfrawd3d2dfwclr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2898760222233964536005247,514593860179233676,2898759707640104356771571
4712935,osmo1p7lxtuwq0plydqdu77e2dkwnh9wsr5gnwsv2qu,1,/osmosis.gamm.v1beta1.MsgJoinPool,362423716269479805248011424,47786499611820078527,362423668482980193427932897
4712937,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1697142741520560005798978,48647853614835046622,1697094093666945170752356
4712942,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2878857143767107711629043,542298603546008025375,2878314845163561703603668
4712943,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1696996020567039914951524,97274220131407157788,1696898746346908507793736
4712943,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,362423668482980193427932897,144136709321770326645157,362279531773658423101287740
4712943,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2878314845163561703603668,15806366035776779339627,2862508479127784924264041
4712944,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,637,/osmosis.gamm.v1beta1.MsgJoinPool,959059362296570952046073,175823600730000395,959059186472970222045678
4712944,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,/osmosis.gamm.v1beta1.MsgJoinPool,362279531773658423101287740,4521384440099147255,362279527252273983002140485
4712948,osmo174wunrwwq7rfxq363lg62vxnv0h5lzaqg7q00g,1,/osmosis.gamm.v1beta1.MsgJoinPool,362046924134492846747977541,100560319849530962646,362046823574172997217014895
4712949,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1696702697803954492565832,145942703465982115310,1696556755100488510450522
4712950,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,621,/osmosis.gamm.v1beta1.MsgJoinPool,8846540702037959522462,40915699226364129,8846499786338733158333
4712951,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2861516725087018704451177,777745075753208472751,2860738980011265495978426
4712953,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,362046823574172997217014895,216736478959672126344977,361830087095213325090669918
4712954,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,/osmosis.gamm.v1beta1.MsgJoinPool,361830087095213325090669918,6803071277479627771,361830080292142047611042147
4712956,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1696262784619899464231770,219021017220940165314,1696043763602678524066456
4712956,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2830412837011994288116154,1141366838555593293220,2829271470173438694822934
4712957,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,619,/osmosis.gamm.v1beta1.MsgJoinPool,329105720221739673656054,605843362585046899,329105114378377088609155
4712959,osmo128tulkkerslw0d7pnsqx560zqq5gkvmry4ld66,604,/osmosis.gamm.v1beta1.MsgJoinPool,348418552035073689930,39174725969720,348418512860347720210
4712959,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2829271470173438694822934,24788016870195504017459,2804483453303243190805475
4712959,osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,719,/osmosis.gamm.v1beta1.MsgJoinPool,15543780699383326335209861,578124845201745353,15543780121258481133464508
4712960,osmo1mps6xxwv99m7q2ecfmz9ya3lkc5ny2ttzdkkme,712,/osmosis.gamm.v1beta1.MsgJoinPool,480639789572658663450438,2107725113698582388,480637681847544964868050
4712960,osmo1xp0ytkpfuetafwf7x2xptu8ket4n637wwxj3nt,1,/osmosis.gamm.v1beta1.MsgJoinPool,361481150646135579995586098,364963330393095468870,361480785682805186900117228
4712961,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,/osmosis.gamm.v1beta1.MsgJoinPool,2804483453303243190805475,11702711509997584114,2804471750591733193221361
4712962,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1695602964422874973911704,328826375452584035852,1695274138047422389875852
4712964,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,5,/osmosis.gamm.v1beta1.MsgJoinPool,10727646949143025623777569782,6971658848960052759821,10727639977484176663724809961
4712964,osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735812396535504600525161,5740434204091622769,1735806656101300508902392
4712965,osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,678,/osmosis.gamm.v1beta1.MsgJoinPool,2759120385424856428865422,12235954798111586263,2759108149470058317279159
4712969,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1694613181334245560874124,493984280138392220303,1694119197054107168653821
4712969,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,/osmosis.gamm.v1beta1.MsgJoinPool,361480785682805186900117228,10225422108001836249,361480775457383078898280979
4712969,osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,704,/osmosis.gamm.v1beta1.MsgJoinPool,408592832276654327217702,439822274297499,408592831836832052920203
4712970,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,/osmosis.gamm.v1beta1.MsgJoinPool,2759088062172956202684343,18233629034023697181,2759069828543922178987162
4712971,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,/osmosis.gamm.v1beta1.MsgJoinPool,2759069828543922178987162,39392373584578404862758,2719677454959343774124404
4712972,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,361480775457383078898280979,163089501030054469224277,361317685956353024429056702
4712972,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,/osmosis.gamm.v1beta1.MsgJoinPool,2719677454959343774124404,1901351367696257311645,2717776103591647516812759
4712974,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735806656101300508902392,32488326237442334814,1735774167775063066567578
4712976,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,/osmosis.gamm.v1beta1.MsgJoinPool,2649869010388722453755351,29605104927994245198,2649839405283794459510153
4712978,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,/osmosis.gamm.v1beta1.MsgJoinPool,1693128140343364854727165,710644081726654505555,1692417496261638200221610
4712978,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,/osmosis.gamm.v1beta1.MsgJoinPool,361055992909559320577499073,15372259465145167450,361055977537299855432331623
4712979,osmo1uk3ppjhrvfr4awfhms5s6lkkdacu0e0rjgj8u5,1,/osmosis.gamm.v1beta1.MsgJoinPool,361055977537144185116132509,3640026410114364137,361055973897117775001768372
4712981,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,/osmosis.gamm.v1beta1.MsgJoinPool,2649794743210568830166409,43815726729607317588,2649750927483839222848821
4712981,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,681,/osmosis.gamm.v1beta1.MsgJoinPool,3167515198121198718068627,3867121214002830,3167515194254077504065797
4712982,osmo1h4e4frslvdupam6th9ehjv4x6guu8ay3lut50m,722,/osmosis.gamm.v1beta1.MsgJoinPool,1735774167775063066567578,176620145460969110,1735773991154917605598468
4712983,osmo1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xe9aefl,678,/osmosis.gamm.v1beta1.MsgJoinPool,2649750927483839222848821,22754261183422341127,2649728173222655800507694
4712983,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,/osmosis.gamm.v1beta1.MsgJoinPool,361055949794883840757710588,245080924540275893044159,360810868870343564864666429
