block,code,msg_type,sender,pool_id,share_in,denom_1,amount_1,denom_2,amount_2,estimated_gamm,extra_gamm,ratio
4712859,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,117578316609371397471,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,400000027,uosmo,349043442,78411853776791412736,39166462832579984735,0.49949670803692436
4712861,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,757249283044190631208,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,2576149499,uosmo,2247970695,505008333996363677696,252240949047826953512,0.49947878493752396
4712861,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,1252132115926013145324840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,10820022829,uosmo,88623963098,835183052309742829436928,416949063616270315887912,0.4992307524238857
4712865,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,606,21590123722380701100343,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,633418,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,124411558351,14400661739948122046464,7189461982432579053879,0.49924525082681925
4712867,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,176469395468529419302,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,600028764,uosmo,524044350,117685879871405219840,58783515597124199462,0.49949505974171804
4712868,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,1135430469195184593102,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,3860667650,uosmo,3371773469,757222120323339976704,378208348871844616398,0.4994681728398882
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,264729866575388527528,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,900000001,uosmo,786028842,176546298891415896064,88183567683972631464,0.4994925877104317
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,611,4240956245171801574,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,230013,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,65721544,2828719145940841472,1412237099230960102,0.499249669680885
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13uscwym07zp2vtcuv62hwvuffxe6nxu5mw8e92,678,321819200111366054,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1094049,uosmo,955504,214611387808735104,107207812302630950,0.4995439123583514
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,1702448301719613514447,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5787783666,uosmo,5054849881,1135346427186254249984,567101874533359264463,0.4994967711650937
4712875,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h4fmw5699sy4lz49lm8uev2hfwse4z8n2ud5hs,9,3280019036059056211313,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1873028788,uosmo,2912028,2187408787772023504896,1092610248287032706417,0.49949979829783286
4712875,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j0psv87p6uet72d76cwu0cz9swz3u23uy92du2,601,229155409063933062,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11104017,uosmo,3328104,152846743050558576,76308666013374486,0.49924953905058445
4712879,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,1875961375669693002493840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,16199994772,uosmo,132608355237,1251396901658153319399424,624564474011539683094416,0.4990938312089199
4712880,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,597,1264133971083340588,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,8826719,uosmo,177338,843037140985750784,421096830097589804,0.4994997368742349
4712881,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,382469195490186670838,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1300000859,uosmo,1135363493,255066306951381286912,127402888538805383926,0.4994892899087997
4712882,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,2552960117774496291601,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,8677412905,uosmo,7578470248,1702622345322658398208,850337772451837893393,0.49942829353076124
4712887,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,573,2900303702104493,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4016340,uosmo,59119,1934180752935409,966122949169084,0.4994998258062737
4712888,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,3827846211680256067912,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,13006814600,uosmo,11360420896,2552931900826428375040,1274914310853827692872,0.49939221271085055
4712892,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,588826963402612422112,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1999993070,uosmo,1746539521,392686522220093407232,196140441182519014880,0.49948350677690434
4712893,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,602,2102122584360387,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,619957120,uosmo,21924,1401882387238224,700240197122163,0.4994999605506636
4712895,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tmgt32leqlz2hvwjwzpj6dvgk3vtksyxx0tpxv,678,1443031445996252674,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4895083,uosmo,4285064,962341805646001088,480689640350251586,0.4994999048467754
4712898,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,5733329500589210979543,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,19454181071,uosmo,17023949449,3823906801581342064640,1909422699007868914903,0.4993381894711044
4712899,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,601,15571011120145688,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,753900,uosmo,226327,10385871854587993,5185139265557695,0.49924930118092514
4712902,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a5fdjkm0gyyq4p88uuxadk49xe79dj2gwc4vgk,678,163971491740330743464,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,555992546,uosmo,486495931,109351112912666927104,54620378827663816360,0.4994954086227388
4712904,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13t4fs279dq0ne2lk7juyxfhfsnz9gsfw73f5tu,1,847572066910722103986,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7287910,uosmo,59948721,565237612692325203968,282334454218396900018,0.49949693346412083
4712904,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,8596338205273221355181,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,29152470881,uosmo,25508540625,5733734607007197954048,2862603598266023401133,0.49925638252730353
4712907,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,9,101568045760709899865,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,57985276,uosmo,90196,67734931929556582400,33833113831153317465,0.49949284464239674
4712909,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,588826963689906457709,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1993373656,uosmo,1746446549,392686522169653624832,196140441520252832877,0.4994835077011215
4712912,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,65294126105630215190,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,16194410932,uosmo,676941,43544045961890492416,21750080143739722774,0.49949607720824263
4712916,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,12888344048323122598235,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,43643728827,uosmo,38228501785,8597201220230152978432,4291142828092969619803,0.49913253373614674
4712917,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c9x6yxwk5tgqwh2st0ar4k6zdjs2wvmaawr3xg,712,1278943170253456137,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,21983,uosmo,5988212,852925910418095488,426017259835360649,0.499477451243721
4712918,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,637,7462269275137678915,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,67880895,uosmo,168038,4976507192854293504,2485762082283385411,0.49949934481209257
4712922,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1lkywnyhntew8u6vhf6rx9q6p7pea5es30f2plv,1,11212731065559220410,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,96395,uosmo,793235,7477684947973831168,3735046117585389242,0.4994923085917715
4712923,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c4lywjywwp8u42k9glqcw5g8v3jyk8dvn8d44c,1,14883093861934218469,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,127959,uosmo,1052805,9925399692477350912,4957694169456867557,0.49949567000454387
4712923,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,97909671183258427813,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,24061771265,uosmo,1024450,65295214056444874752,32614457126813553061,0.49949230733235317
4712924,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,19319835552686645658829,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,65338169789,uosmo,57228863050,12888964975528237858816,6430870577158407800013,0.49894390972187797
4712926,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,887384110987522005823,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,2993552479,uosmo,2622014137,591796419513987170304,295587691473534835519,0.4994752954340045
4712931,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,145956824197105134668,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,35876241349,uosmo,1526841,97337474030770364416,48619350166334770252,0.4994926224504779
4712932,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,641,22431497754168325313,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,8865343,uosmo,236960,14959346767811436544,7472150986356888769,0.499497143981914
4712933,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,28954306545254963472020,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,97719913476,uosmo,85591612643,19320190715959938383872,9634115829295025088148,0.49865531717223255
4712935,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1zn6qe5vny8crwax0mn0h6ufrfrawd3d2dfwclr,678,1436628516604920396,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4830300,uosmo,4230797,958071776635780672,478556739969139724,0.4994998826179464
4712935,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1p7lxtuwq0plydqdu77e2dkwnh9wsr5gnwsv2qu,1,115618214524131145151,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,994490,uosmo,8174904,77104540569026535424,38513673955104609727,0.499499428579383
4712937,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,145956815478956062942,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,35875213851,uosmo,1526797,97337465384453595136,48619350094502467806,0.49949266608156195
4712942,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,1487025364193339177247,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4999862925,uosmo,4379353240,991708384725717417984,495316979467621759263,0.4994582954994522
4712943,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,291768293614668519964,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,71712982277,uosmo,3052001,194578925577504276480,97189368037164243484,0.49948558277166555
4712943,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,348759754218301313866149,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3000192440,uosmo,24659077605,232595547383015325827072,116164206835285988039077,0.4994257548877248
4712943,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,43378475108064737118059,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,145949863414,uosmo,127836702672,28953555406797030817792,14424919701267706300267,0.49820892455512955
4712944,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,637,527809161737162635,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,4800162,uosmo,11888,351990124344474880,175819037392687755,0.49949991557326356
4712944,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,10928694805158029303,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,93982,uosmo,772448,7288260552350046208,3640434252807983095,0.49949287990728486
4712948,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo174wunrwwq7rfxq363lg62vxnv0h5lzaqg7q00g,1,242743985003587875542,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2088399,uosmo,17149724,161883382978695380992,80860602024892494550,0.4994990871640861
4712949,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,437500142577792007662,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,107526403326,uosmo,4576168,291768212926604689408,145731929651187318254,0.49947843251809854
4712950,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,621,122864016898562569,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,493679213,uosmo,171797,81950382875023048,40913634023539521,0.49924884531575797
4712951,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,2092218213466887382191,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7000000001,uosmo,6131273434,1395331884627929202688,696886328838958179503,0.4994412702213751
4712953,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,523247308566242652327697,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4502152584,uosmo,36968505811,348973839575176867479552,174273468991065784848145,0.49938834728476356
4712954,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,16398234178758126587,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,141022,uosmo,1157971,10935830816554121216,5462403362204005371,0.4994959645805135
4712956,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,656017242363255386306,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,161219666023,uosmo,6861275,437500078276184604672,218517164087070781634,0.4994677142643287
4712956,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,2989533016809393896868,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,10000067034,uosmo,8758903451,1993798301716101464064,995734715093292432804,0.49941597113220726
4712957,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,619,1818553478848094451,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,21224964,uosmo,392835,1212773632640927872,605779846207166579,0.49949951903887
4712959,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo128tulkkerslw0d7pnsqx560zqq5gkvmry4ld66,604,117604105460263,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,15983513,uosmo,455477,78441960189101,39162145271162,0.4992499572518756
4712959,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,64982112004353715793971,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,217584993599,uosmo,190554588444,43393470115760280961024,21588641888593434832947,0.4975089991881647
4712959,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,719,2476420616114763017,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,84030,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,50044,1905871635503845696,570548980610917321,0.2993638028828127
4712960,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mps6xxwv99m7q2ecfmz9ya3lkc5ny2ttzdkkme,712,4072813625490115700,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,70000,uosmo,19070381,2716115500685534976,1356698124804580724,0.49949942278307247
4712960,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1xp0ytkpfuetafwf7x2xptu8ket4n637wwxj3nt,1,877994474194823214918,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7551061,uosmo,61996028,585524927159916396544,292469547034906818374,0.49949973684899773
4712961,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,29850880547885695730,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,99110850,uosmo,86798406,19907233645952337920,9943646901933357810,0.49949918099018054
4712962,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,983665624089830278668,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,241712460238,uosmo,10286931,656016912549767086080,327648711540063192588,0.4994516227738366
4712964,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,5,20928007639059810782477,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,414999841,uosmo,523775,13956658826679760715776,6971348812380050066701,0.4994998372428159
4712964,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,722,16903880868492927345,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1274157355369392348,uosmo,2077430,11273019036884773888,5630861831608153457,0.4994990084895843
4712965,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,678,30118677677233596375,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,99997381,uosmo,87578808,20085825063674642432,10032852613558953943,0.4994991533458808
4712969,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,1474935345153141912207,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,362366263289,uosmo,15421781,983665718900108886016,491269626253033026191,0.4994274140226711
4712969,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,24599824702861978841,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,211451,uosmo,1737978,16405400264607473664,8194424438254505177,0.4994955506165195
4712969,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fmnxm3exvkk3zs4vskz28xxvhw6ckygt6za4jj,704,3378698268633759,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,25195982769714,uosmo,40268,3378698268728344,-94585,-2.7994495610528247e-11
4712970,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,44881231092539093789,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,149012916,uosmo,130502522,29930822758631819264,14950408333907274525,0.49949874263298333
4712971,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,97256408209381096868646,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,323576789696,uosmo,283382059151,64994152779077927305216,32262255430303169563430,0.49638704484641916
4712972,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,392371292447874403714901,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3373123733,uosmo,27720357572,261682668342578293768192,130688624105296109946709,0.4994164303392339
4712972,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,4517877258736189498269,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14843590935,uosmo,12999719072,3013170070805125791744,1504707187931063706525,0.49937678676365005
4712974,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,722,95667707768957714526,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,7207530416735149980,uosmo,11763170,63799936247764172800,31867771521193541726,0.4994953505507669
4712976,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,66965833234882009166,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,219893532,uosmo,192576254,44658830926960111616,22307002307921897550,0.49949812489281653
4712978,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jfxcl8ja3nnfjduqemptknz2j6nk6502zp3rte,561,2115845992330942603859,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,517460592749,uosmo,22212647,1411132595223953801216,704713397106988802643,0.4993955915213959
4712978,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tg70tuzekpd376dpqr68yx5a7r709w6x8jtxha,1,36886253817981902426,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,317006,uosmo,2604726,24599069691384233984,12287184126597668442,0.49949791926079334
4712979,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1uk3ppjhrvfr4awfhms5s6lkkdacu0e0rjgj8u5,1,8734404957201122025,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,75065,uosmo,616783,5824905376559823360,2909499580641298665,0.4994930204960073
4712981,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s,678,99104615017284544596,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,325420154,uosmo,285000723,66091896360323817472,33012718656960727124,0.49949722242769345
4712981,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,681,9709701084728556174,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,1099999243886789180,uosmo,150764,9709701084729690112,-1133938,-1.1679546219056647e-13
4712982,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h4e4frslvdupam6th9ehjv4x6guu8ay3lut50m,722,520057288290693622,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,39197802458025683,uosmo,63916,346823082043704960,173234206246988662,0.49948868808321856
